TIMESTAMP X(Gauss) Y(Gauss) Z(Gauss)
806190811645599360 -1.338 -0.201 -0.741
806190811747305600 -1.3335 -0.1875 -0.7485
806190811849011840 -1.323 -0.1755 -0.7515
806190811950718080 -1.314 -0.1665 -0.7485
806190812052424320 -1.296 -0.1485 -0.7515
806190812154130560 -1.275 -0.126 -0.753
806190812255836800 -1.269 -0.117 -0.7515
806190812357543040 -1.2705001 -0.1215 -0.747
806190812459249408 -1.266 -0.126 -0.7485
806190812560955648 -1.278 -0.1305 -0.7455
806190812662661888 -1.2870001 -0.138 -0.7425
806190812764368128 -1.275 -0.1455 -0.747
806190812866074368 -1.272 -0.1455 -0.747
806190812967780608 -1.2705001 -0.1395 -0.7455
806190813069486848 -1.272 -0.1275 -0.741
806190813171193216 -1.26 -0.0825 -0.7275
806190813272899456 -1.227 -0.0135 -0.693
806190813374605696 -1.2105 0.045 -0.6555
806190813476311936 -1.212 0.1005 -0.6075
806190813578018176 -1.2225 0.156 -0.5325
806190813679724416 -1.245 0.1905 -0.441
806190813781430656 -1.2675 0.204 -0.357
806190813883136896 -1.272 0.198 -0.2595
806190813984843264 -1.2675 0.1665 -0.144
806190814086549504 -1.269 0.114 -0.048
806190814188255744 -1.2705001 0.057 0.0015
806190814289961984 -1.266 0.006 0.0315
806190814391668224 -1.2885001 -0.0315 0.0555
806190814493374464 -1.3065 -0.0855 0.075
806190814595080704 -1.317 -0.183 0.097500004
806190814696787072 -1.269 -0.378 0.064500004
806190814798493312 -1.1955 -0.582 -0.0555
806190814900199552 -1.1475 -0.654 -0.2985
806190815001905792 -1.107 -0.6405 -0.4815
806190815103612032 -1.1325 -0.591 -0.5595
806190815205318272 -1.1655 -0.51 -0.648
806190815307024512 -1.1985 -0.4185 -0.70350003
806190815408730752 -1.2360001 -0.2955 -0.732
806190815510437120 -1.2435 -0.0465 -0.648
806190815612143360 -1.221 0.171 -0.432
806190815713849600 -1.2030001 0.2085 -0.2595
806190815815555840 -1.2045 0.174 -0.1605
806190815917262080 -1.1865 0.1245 -0.072
806190816018968320 -1.173 0.063 -0.009
806190816120674560 -1.1850001 -0.0045 0.039
806190816222380800 -1.194 -0.0735 0.066
806190816324087168 -1.2135 -0.1725 0.093
806190816425793408 -1.2585 -0.348 0.078
806190816527499648 -1.2495 -0.5715 -0.0945
806190816629205888 -1.212 -0.681 -0.282
806190816730912128 -1.227 -0.6705 -0.39000002
806190816832618368 -1.2465 -0.591 -0.543
806190816934324608 -1.245 -0.489 -0.6645
806190817036030976 -1.2465 -0.4215 -0.702
806190817137737216 -1.257 -0.327 -0.726
806190817239443456 -1.269 -0.1665 -0.72
806190817341149696 -1.2675 -0.021 -0.6765
806190817442855936 -1.221 0.0945 -0.576
806190817544562176 -1.167 0.1485 -0.3
806190817646268416 -1.158 0.112500004 -0.072
806190817747974656 -1.1535 0.054 -0.0135
806190817849681024 -1.152 -0.003 0.027
806190817951387264 -1.167 -0.057 0.060000002
806190818053093504 -1.1715 -0.1305 0.0855
806190818154799744 -1.1775 -0.2025 0.097500004
806190818256505984 -1.191 -0.2535 0.105000004
806190818358212224 -1.2 -0.3075 0.099
806190818459918464 -1.2030001 -0.399 0.0705
806190818561624832 -1.2045 -0.498 0.0255
806190818663331072 -1.206 -0.5565 -0.0225
806190818765037312 -1.197 -0.6195 -0.112500004
806190818866743552 -1.2030001 -0.669 -0.297
806190818968449792 -1.218 -0.6315 -0.498
806190819070156032 -1.2165 -0.552 -0.609
806190819171862357 -1.218 -0.504 -0.6585
806190819273586560 -1.2195001 -0.4365 -0.693
806190819375310720 -1.221 -0.2925 -0.72900003
806190819477035008 -1.23 -0.112500004 -0.7215
806190819578759168 -1.218 0.0435 -0.6285
806190819680483456 -1.1850001 0.15 -0.492
806190819782207616 -1.1595 0.16950001 -0.2685
806190819883931904 -1.152 0.105000004 -0.0675
806190819985656064 -1.155 0.0435 -0.0015
806190820087380352 -1.1715 -0.036 0.042
806190820189104512 -1.2105 -0.1755 0.0825
806190820290828800 -1.2465 -0.31350002 0.084
806190820392552960 -1.2495 -0.438 0.052500002
806190820494277248 -1.2315 -0.546 -0.015000001
806190820596001408 -1.2315 -0.6135 -0.087
806190820697725568 -1.2405 -0.6405 -0.1425
806190820799449856 -1.2315 -0.6615 -0.2925
806190820901174016 -1.2165 -0.6255 -0.5025
806190821002898304 -1.2225 -0.5445 -0.624
806190821104622464 -1.2315 -0.489 -0.6615
806190821206346752 -1.2375 -0.429 -0.693
806190821308070912 -1.2345 -0.3495 -0.7185
806190821409795200 -1.2225 -0.2805 -0.7275
806190821511519360 -1.221 -0.2415 -0.7335
806190821613243648 -1.2285 -0.216 -0.735
806190821714967808 -1.2255 -0.204 -0.73800004
806190821816691968 -1.2195001 -0.204 -0.73800004
806190821918416256 -1.221 -0.192 -0.735
806190822020140416 -1.2 -0.1905 -0.732
806190822121864704 -1.176 -0.2025 -0.732
806190822223588864 -1.1865 -0.1995 -0.7305
806190822325313152 -1.2045 -0.1995 -0.732
806190822427037312 -1.2045 -0.1995 -0.735
806190822528761600 -1.2075 -0.1935 -0.7335
806190822630485760 -1.2105 -0.1875 -0.7305
806190822732210048 -1.2105 -0.192 -0.7305
806190822833934208 -1.2105 -0.19500001 -0.7305
806190822935658496 -1.221 -0.186 -0.735
806190823037382656 -1.23 -0.177 -0.7365
806190823139106816 -1.2285 -0.1665 -0.732
806190823240831104 -1.2195001 -0.1605 -0.72900003
806190823342555264 -1.1745 -0.1665 -0.7245
806190823444279552 -1.122 -0.1605 -0.71250004
806190823546003712 -1.0695 -0.147 -0.6915
806190823647728000 -0.9495 -0.135 -0.597
806190823749452160 -0.8385 -0.117 -0.462
806190823851176448 -0.81450003 -0.1005 -0.3225
806190823952900608 -0.8415 -0.084 -0.192
806190824054624896 -0.915 -0.0675 -0.0825
806190824156349056 -0.99300003 -0.0555 -0.0135
806190824258073344 -1.1055 -0.0555 0.036
806190824359797504 -1.2225 -0.063 0.0765
806190824461521664 -1.365 -0.0555 0.0405
806190824563245952 -1.5465 -0.042 -0.0885
806190824664970112 -1.6275 -0.0375 -0.288
806190824766694400 -1.608 -0.0105 -0.405
806190824868418560 -1.563 0.0255 -0.4485
806190824970142848 -1.5255 0.0435 -0.501
806190825071867008 -1.479 0.052500002 -0.546
806190825173591296 -1.4265 0.0375 -0.59250003
806190825275315456 -1.3065 0.018 -0.642
806190825377039744 -1.1535 0.0105 -0.654
806190825478763904 -1.0125 -0.0075000003 -0.6045
806190825580488064 -0.8805 -0.033 -0.483
806190825682212352 -0.8265 -0.052500002 -0.33
806190825783936512 -0.837 -0.042 -0.2295
806190825885660800 -0.879 -0.048 -0.135
806190825987384960 -0.981 -0.0495 -0.024
806190826089109248 -1.104 -0.0435 0.042
806190826190833408 -1.2135 -0.0585 0.064500004
806190826292557696 -1.371 -0.051 0.033
806190826394281856 -1.5525 -0.052500002 -0.0945
806190826496006144 -1.665 -0.1095 -0.2295
806190826597730304 -1.6980001 -0.2265 -0.291
806190826699454592 -1.503 -0.477 -0.2325
806190826801178752 -1.3365 -0.5445 -0.042
806190826902902912 -1.3515 -0.402 0.0795
806190827004627200 -1.3305 -0.3675 0.09
806190827106351360 -1.332 -0.3555 0.087
806190827208075648 -1.359 -0.312 0.087
806190827309799863 -1.3425 -0.3315 0.0855
806190827411519744 -1.3185 -0.381 0.084
806190827513239680 -1.3515 -0.3525 0.0885
806190827614959616 -1.416 -0.2805 0.0735
806190827716679680 -1.5090001 -0.2025 0.0285
806190827818399616 -1.596 -0.1785 -0.052500002
806190827920119552 -1.677 -0.1725 -0.2175
806190828021839488 -1.689 -0.147 -0.36450002
806190828123559552 -1.6605 -0.105000004 -0.42000002
806190828225279488 -1.623 -0.0705 -0.4725
806190828326999424 -1.551 -0.0435 -0.5565
806190828428719360 -1.446 -0.0465 -0.64350003
806190828530439424 -1.239 -0.1425 -0.70350003
806190828632159360 -1.0065 -0.2565 -0.6675
806190828733879296 -0.89100003 -0.297 -0.585
806190828835599232 -0.843 -0.3285 -0.5145
806190828937319296 -0.81450003 -0.363 -0.444
806190829039039232 -0.81 -0.3795 -0.417
806190829140759168 -0.8115 -0.3675 -0.447
806190829242479104 -0.804 -0.3375 -0.465
806190829344199168 -0.7965 -0.3225 -0.444
806190829445919104 -0.786 -0.303 -0.4005
806190829547639040 -0.7785 -0.2745 -0.318
806190829649358976 -0.792 -0.267 -0.2265
806190829751078912 -0.8865 -0.216 -0.087
806190829852798976 -1.0665001 -0.165 0.048
806190829954518912 -1.2615 -0.1725 0.087
806190830056238848 -1.44 -0.16950001 0.054
806190830157958784 -1.575 -0.099 -0.0765
806190830259678848 -1.635 -0.0375 -0.2205
806190830361398784 -1.644 -0.039 -0.3585
806190830463118720 -1.62 -0.0825 -0.504
806190830564838656 -1.5525 -0.1425 -0.61800003
806190830666558720 -1.455 -0.1935 -0.69
806190830768278656 -1.344 -0.2145 -0.7245
806190830869998592 -1.233 -0.264 -0.7335
806190830971718528 -1.1025 -0.3825 -0.6915
806190831073438592 -1.0065 -0.486 -0.6045
806190831175158528 -0.9795 -0.5505 -0.519
806190831276878464 -0.9735 -0.588 -0.4335
806190831378598400 -1.011 -0.6255 -0.402
806190831480318336 -1.0605 -0.65250003 -0.405
806190831582038400 -1.1025 -0.666 -0.321
806190831683758336 -1.224 -0.6165 -0.141
806190831785478272 -1.35 -0.5445 -0.0225
806190831887198208 -1.4385 -0.477 -0.012
806190831988918272 -1.536 -0.363 -0.009
806190832090638208 -1.593 -0.2235 -0.048
806190832192358144 -1.6065 -0.072 -0.117
806190832294078080 -1.5225 0.075 -0.273
806190832395798144 -1.32 0.1485 -0.465
806190832497518080 -1.11 0.111 -0.534
806190832599238016 -0.987 0.0435 -0.543
806190832700957952 -0.9345 -0.0915 -0.5865
806190832802678016 -0.8835 -0.2985 -0.5655
806190832904397952 -0.8355 -0.4185 -0.4305
806190833006117888 -0.8265 -0.444 -0.36900002
806190833107837824 -0.8235 -0.441 -0.357
806190833209557888 -0.8265 -0.453 -0.3195
806190833311277824 -0.8325 -0.474 -0.2925
806190833412997760 -0.834 -0.465 -0.276
806190833514717696 -0.855 -0.486 -0.279
806190833616437632 -0.87450004 -0.5175 -0.2745
806190833718157696 -0.87450004 -0.507 -0.2535
806190833819877632 -0.8415 -0.459 -0.2805
806190833921597568 -0.8025 -0.315 -0.366
806190834023317504 -0.7965 -0.2115 -0.4395
806190834125037568 -0.8475 -0.1755 -0.5355
806190834226757504 -0.915 -0.1575 -0.624
806190834328477440 -0.9795 -0.2475 -0.6705
806190834430197376 -1.08 -0.393 -0.684
806190834531917440 -1.194 -0.519 -0.6465
806190834633637376 -1.338 -0.549 -0.6105
806190834735357312 -1.4535 -0.492 -0.603
806190834837077248 -1.5075 -0.429 -0.6045
806190834938797312 -1.551 -0.36 -0.60150003
806190835040517248 -1.608 -0.2415 -0.5475
806190835142237184 -1.6575 -0.144 -0.4545
806190835243957242 -1.671 -0.0945 -0.351
806190835345689728 -1.6485 -0.045 -0.246
806190835447422208 -1.608 -0.0195 -0.1635
806190835549154688 -1.5885 -0.036 -0.111
806190835650887168 -1.5645 -0.052500002 -0.09
806190835752619776 -1.536 -0.0435 -0.064500004
806190835854352256 -1.482 -0.064500004 0.0015
806190835956084736 -1.3845 -0.16950001 0.0765
806190836057817216 -1.2540001 -0.285 0.1005
806190836159549696 -1.101 -0.336 0.064500004
806190836261282176 -0.996 -0.381 0.0075000003
806190836363014656 -0.945 -0.447 -0.064500004
806190836464747136 -0.921 -0.5265 -0.186
806190836566479744 -0.9195 -0.5745 -0.3015
806190836668212224 -0.903 -0.558 -0.36900002
806190836769944704 -0.8805 -0.534 -0.381
806190836871677184 -0.8865 -0.5295 -0.41550002
806190836973409664 -0.8955 -0.492 -0.489
806190837075142144 -0.9285 -0.456 -0.57
806190837176874624 -1.005 -0.405 -0.654
806190837278607232 -1.0545 -0.30900002 -0.705
806190837380339712 -1.065 -0.201 -0.7095
806190837482072192 -1.0695 -0.087 -0.6795
806190837583804672 -1.05 -0.027 -0.6495
806190837685537152 -0.996 0.0045 -0.591
806190837787269632 -0.9465 0.064500004 -0.414
806190837889002112 -0.888 0.036 -0.2565
806190837990734720 -0.8295 -0.075 -0.198
806190838092467200 -0.8175 -0.177 -0.15
806190838194199680 -0.825 -0.264 -0.1425
806190838295932160 -0.828 -0.33900002 -0.153
806190838397664640 -0.8265 -0.3585 -0.159
806190838499397120 -0.81450003 -0.3255 -0.174
806190838601129600 -0.7995 -0.3165 -0.204
806190838702862080 -0.7905 -0.3345 -0.276
806190838804594688 -0.7935 -0.3195 -0.372
806190838906327168 -0.792 -0.243 -0.4125
806190839008059648 -0.795 -0.1425 -0.411
806190839109792128 -0.8355 -0.0495 -0.423
806190839211524608 -0.86550003 0.0165 -0.4035
806190839313257088 -0.861 0.0165 -0.312
806190839414989568 -0.879 -0.0615 -0.15450001
806190839516722176 -0.918 -0.141 -0.027
806190839618454656 -0.945 -0.1995 0.0045
806190839720187136 -0.948 -0.3 -0.009
806190839821919616 -0.9345 -0.4095 -0.039
806190839923652096 -0.97650003 -0.51600003 -0.081
806190840025384576 -1.0335 -0.597 -0.132
806190840127117056 -1.0335 -0.6165 -0.16950001
806190840228849664 -1.0365 -0.6405 -0.2655
806190840330582144 -1.104 -0.543 -0.525
806190840432314624 -1.161 -0.36450002 -0.7215
806190840534047104 -1.188 -0.297 -0.7455
806190840635779584 -1.233 -0.2625 -0.7455
806190840737512064 -1.269 -0.2205 -0.7425
806190840839244544 -1.332 -0.2115 -0.7335
806190840940977024 -1.4085 -0.2115 -0.7095
806190841042709632 -1.4595 -0.105000004 -0.6465
806190841144442112 -1.4925001 0.0555 -0.5025
806190841246174592 -1.533 0.1005 -0.3885
806190841347907072 -1.5765 0.0675 -0.3525
806190841449639552 -1.632 -0.0105 -0.2865
806190841551372032 -1.668 -0.1095 -0.207
806190841653104512 -1.671 -0.18450001 -0.153
806190841754837120 -1.665 -0.261 -0.1365
806190841856569600 -1.674 -0.30900002 -0.1815
806190841958302080 -1.683 -0.327 -0.2175
806190842060034560 -1.677 -0.345 -0.2265
806190842161767040 -1.6725 -0.3585 -0.246
806190842263499520 -1.6785 -0.3405 -0.31350002
806190842365232000 -1.689 -0.2775 -0.3795
806190842466964480 -1.6875 -0.1995 -0.399
806190842568697088 -1.6800001 -0.123 -0.3765
806190842670429568 -1.6695 -0.0765 -0.336
806190842772162048 -1.674 -0.0675 -0.333
806190842873894528 -1.6635001 -0.039 -0.31350002
806190842975627008 -1.635 -0.015000001 -0.237
806190843077359488 -1.608 -0.069 -0.111
806190843179091968 -1.5825 -0.2685 -0.0555
806190843280824576 -1.5315 -0.462 -0.0675
806190843382557056 -1.4595 -0.537 -0.066
806190843484289536 -1.401 -0.597 -0.099
806190843586022026 -1.3455 -0.654 -0.183
806190843687766912 -1.2975 -0.69 -0.261
806190843789511808 -1.284 -0.6585 -0.4215
806190843891256704 -1.2885001 -0.62700003 -0.543
806190843993001600 -1.257 -0.6255 -0.5445
806190844094746496 -1.2045 -0.54150003 -0.612
806190844196491392 -1.161 -0.42450002 -0.696
806190844298236288 -1.1340001 -0.3615 -0.723
806190844399981184 -1.0725 -0.273 -0.71250004
806190844501726080 -0.996 -0.1485 -0.663
806190844603470976 -0.94200003 -0.018 -0.534
806190844705215872 -0.8865 0.027 -0.4125
806190844806960768 -0.84000003 -0.0225 -0.3495
806190844908705664 -0.8205 -0.051 -0.2955
806190845010450560 -0.822 -0.0585 -0.2535
806190845112195456 -0.8205 -0.069 -0.2295
806190845213940352 -0.816 -0.0915 -0.2115
806190845315685248 -0.8115 -0.099 -0.2145
806190845417430144 -0.8205 -0.078 -0.216
806190845519175040 -0.83100003 -0.09 -0.198
806190845620919936 -0.819 -0.1365 -0.1905
806190845722664704 -0.7965 -0.204 -0.192
806190845824409600 -0.7875 -0.2865 -0.216
806190845926154496 -0.7905 -0.3315 -0.261
806190846027899392 -0.7845 -0.348 -0.2955
806190846129644288 -0.7875 -0.3465 -0.342
806190846231389184 -0.804 -0.3195 -0.4215
806190846333134080 -0.81450003 -0.2505 -0.49650002
806190846434878976 -0.83100003 -0.168 -0.5235
806190846536623872 -0.84900004 -0.108 -0.51600003
806190846638368768 -0.861 -0.057 -0.501
806190846740113664 -0.8685 -0.021 -0.474
806190846841858560 -0.876 0.021 -0.42450002
806190846943603456 -0.8895 0.052500002 -0.351
806190847045348352 -0.9015 0.0465 -0.249
806190847147093248 -0.918 -0.039 -0.112500004
806190847248838144 -0.93 -0.2535 -0.030000001
806190847350583040 -0.9585 -0.4395 -0.039
806190847452327936 -0.996 -0.5175 -0.0705
806190847554072832 -1.029 -0.564 -0.099
806190847655817728 -1.0425 -0.6 -0.141
806190847757562624 -1.0485001 -0.633 -0.1935
806190847859307520 -1.05 -0.64350003 -0.25800002
806190847961052416 -1.077 -0.6375 -0.3765
806190848062797312 -1.182 -0.5745 -0.5565
806190848164542208 -1.302 -0.42000002 -0.687
806190848266287104 -1.392 -0.315 -0.705
806190848368032000 -1.4565 -0.3075 -0.6825
806190848469776896 -1.506 -0.3615 -0.6405
806190848571521792 -1.5015 -0.4035 -0.636
806190848673266688 -1.4745001 -0.3795 -0.654
806190848775011584 -1.488 -0.31350002 -0.6585
806190848876756480 -1.485 -0.2505 -0.6735
806190848978501376 -1.455 -0.246 -0.6915
806190849080246272 -1.4115 -0.2325 -0.7095
806190849181991168 -1.3665 -0.198 -0.72
806190849283736064 -1.3275 -0.18 -0.726
806190849385480960 -1.2870001 -0.1725 -0.732
806190849487225856 -1.1955 -0.1185 -0.717
806190849588970752 -1.0365 -0.1095 -0.6645
806190849690715520 -0.90000004 -0.1605 -0.588
806190849792460416 -0.8205 -0.22500001 -0.483
806190849894205312 -0.7845 -0.3 -0.3975
806190849995950208 -0.7845 -0.345 -0.354
806190850097695104 -0.8115 -0.408 -0.28350002
806190850199440000 -0.8625 -0.483 -0.2205
806190850301184896 -0.92550004 -0.513 -0.1515
806190850402929792 -1.0095 -0.5145 -0.063
806190850504674688 -1.104 -0.5295 -0.0165
806190850606419584 -1.2465 -0.528 -0.0015
806190850708164480 -1.419 -0.4815 -0.012
806190850809909376 -1.557 -0.4335 -0.078
806190850911654272 -1.6515 -0.345 -0.165
806190851013399168 -1.6845 -0.198 -0.2265
806190851115144064 -1.647 -0.0465 -0.342
806190851216888960 -1.5615001 0.0045 -0.5025
806190851318633856 -1.4715 -0.0345 -0.6195
806190851420378752 -1.3815 -0.1575 -0.693
806190851522123648 -1.3335 -0.273 -0.726
806190851623868544 -1.3905001 -0.414 -0.64350003
806190851725613440 -1.4745001 -0.57 -0.41550002
806190851827358336 -1.488 -0.606 -0.2295
806190851929132032 -1.4295 -0.5955 -0.126
806190852030905728 -1.3425 -0.51 -0.0015
806190852132679424 -1.2585 -0.387 0.0855
806190852234453120 -1.2135 -0.2715 0.108
806190852336226944 -1.215 -0.057 0.042
806190852438000640 -1.2555 0.132 -0.0675
806190852539774336 -1.335 0.168 -0.147
806190852641548032 -1.413 0.1635 -0.216
806190852743321728 -1.455 0.147 -0.27
806190852845095424 -1.4835 0.12900001 -0.3255
806190852946869248 -1.524 0.087 -0.4065
806190853048642944 -1.563 0.021 -0.47550002
806190853150416640 -1.5975 -0.1395 -0.5385
806190853252190336 -1.62 -0.2955 -0.5475
806190853353964032 -1.635 -0.36900002 -0.51
806190853455737728 -1.6455001 -0.423 -0.4275
806190853557511424 -1.6665 -0.42000002 -0.3315
806190853659285248 -1.689 -0.3495 -0.3045
806190853761058944 -1.6980001 -0.2685 -0.2925
806190853862832640 -1.6635001 -0.1215 -0.3255
806190853964606336 -1.5765 -0.033 -0.4905
806190854066380032 -1.4835 -0.1095 -0.645
806190854168153728 -1.3965 -0.2085 -0.7065
806190854269927424 -1.32 -0.276 -0.7335
806190854371701248 -1.281 -0.2955 -0.7395
806190854473474944 -1.278 -0.273 -0.7425
806190854575248640 -1.293 -0.321 -0.7275
806190854677022336 -1.335 -0.441 -0.6795
806190854778796032 -1.3545 -0.507 -0.64350003
806190854880569728 -1.2525 -0.507 -0.6495
806190854982343552 -1.1175001 -0.501 -0.645
806190855084117248 -1.0455 -0.51600003 -0.603
806190855185890944 -0.9705 -0.5475 -0.441
806190855287664640 -0.888 -0.5175 -0.2595
806190855389438336 -0.852 -0.4605 -0.216
806190855491212032 -0.8385 -0.417 -0.2085
806190855592985728 -0.798 -0.315 -0.2175
806190855694759552 -0.7785 -0.255 -0.282
806190855796533248 -0.792 -0.3315 -0.357
806190855898306944 -0.837 -0.429 -0.444
806190856000080640 -0.939 -0.519 -0.498
806190856101854336 -1.059 -0.6315 -0.45000002
806190856203628032 -1.146 -0.681 -0.3345
806190856305401728 -1.2015 -0.663 -0.1965
806190856407175552 -1.2870001 -0.6195 -0.1095
806190856508949248 -1.3755 -0.56700003 -0.060000002
806190856610722944 -1.4250001 -0.498 -0.0135
806190856712496640 -1.467 -0.396 0.015000001
806190856814270336 -1.5195 -0.3165 0.0135
806190856916044032 -1.575 -0.2475 -0.030000001
806190857017817856 -1.6215 -0.1725 -0.0945
806190857119591552 -1.659 -0.1365 -0.1755
806190857221365248 -1.6755 -0.1245 -0.2625
806190857323138944 -1.677 -0.135 -0.3465
806190857424912640 -1.6695 -0.174 -0.438
806190857526686336 -1.65 -0.216 -0.498
806190857628460032 -1.623 -0.2715 -0.507
806190857730233856 -1.6110001 -0.3405 -0.47100002
806190857832007552 -1.6095 -0.417 -0.414
806190857933781248 -1.5975 -0.4785 -0.315
806190858035554944 -1.614 -0.44550002 -0.1965
806190858137328640 -1.665 -0.33900002 -0.18450001
806190858239102336 -1.695 -0.2865 -0.216
806190858340876032 -1.6785 -0.2895 -0.1755
806190858442649856 -1.659 -0.285 -0.1425
806190858544423552 -1.6635001 -0.27 -0.1485
806190858646197248 -1.668 -0.219 -0.159
806190858747970944 -1.6605 -0.1305 -0.1995
806190858849744640 -1.653 -0.052500002 -0.2925
806190858951518336 -1.6620001 -0.0795 -0.3735
806190859053292160 -1.6800001 -0.192 -0.411
806190859155065856 -1.6845 -0.279 -0.4305
