TIMESTAMP X(deg/sec) Y(deg/sec) Z(deg/sec)
805127938137059840 -0.84000003 -1.61 -0.7
805127938213395072 -0.84000003 -1.61 -0.63
805127938289730304 -0.84000003 -1.61 -0.7
805127938366065664 -0.84000003 -1.61 -0.7
805127938442400896 -0.84000003 -1.61 -0.63
805127938518736128 -0.84000003 -1.61 -0.63
805127938595071488 -0.84000003 -1.61 -0.7
805127938671406720 -0.84000003 -1.54 -0.7
805127938747741952 -0.84000003 -1.54 -0.7
805127938824077184 -0.84000003 -1.54 -0.7
805127938900412544 -0.84000003 -1.61 -0.63
805127938976747776 -0.84000003 -1.61 -0.7
805127939053083008 -0.84000003 -1.54 -0.7
805127939129418368 -0.84000003 -1.61 -0.63
805127939205753600 -0.84000003 -1.61 -0.63
805127939282088832 -0.84000003 -1.61 -0.63
805127939358424064 -1.12 -1.82 -22.54
805127939434759424 -2.38 -1.05 -147.56
805127939511094656 -3.92 -1.61 -146.51
805127939587429888 -2.03 -0.63 -148.54
805127939663765248 -4.76 -0.98 -229.88
805127939740100480 -2.38 -9.03 -239.96
805127939816435712 -3.57 -3.85 -145.11
805127939892770978 -1.96 -2.59 -65.87
805127939969105024 -4.34 -4.13 -162.12
805127940045439104 -3.92 -4.27 -183.89
805127940121773184 -3.78 -5.88 -191.52
805127940198107264 -4.41 -4.41 -211.12
805127940274441472 -6.51 -5.25 -239.82
805127940350775552 -7.84 -4.69 -247.8
805127940427109632 -9.24 -8.12 -232.19
805127940503443712 -5.95 -7.7 -235.27
805127940579777792 -2.24 2.38 -234.92
805127940656111872 -3.85 -6.79 -122.43
805127940732445952 -1.54 -1.89 -16.03
805127940808780160 -0.84000003 -1.61 -0.7
805127940885114240 -0.91 -1.61 -0.98
805127940961448320 -1.96 -1.82 -68.04
805127941037782400 -4.13 -3.92 -118.3
805127941114116480 -3.29 -3.64 -94.08
805127941190450560 -2.94 -0.56 -92.75
805127941266784640 -3.15 -1.05 -119.35
805127941343118848 -3.5 -6.23 -158.2
805127941419452928 -3.71 -4.2 -151.13
805127941495787008 -3.29 -6.37 -139.3
805127941572121088 -5.25 0.91 -154.84
805127941648455168 -8.96 5.39 -157.43001
805127941724789248 -0.21000001 -9.31 -113.96
805127941801123328 -1.12 -5.32 -60.9
805127941877457536 -3.01 0.56 -16.1
805127941953791616 -1.6800001 -1.54 -10.5
805127942030125696 0.21000001 0.56 -11.83
805127942106459776 0.91 -8.19 -4.76
805127942182793856 -0.49 -3.01 -0.7
805127942259127936 -0.84000003 -1.61 -0.63
805127942335462016 -0.84000003 -1.54 -0.7
805127942411796096 -0.84000003 -1.61 -0.7
805127942488130304 -0.91 -1.61 -3.3600001
805127942564464384 -1.54 -3.01 -36.89
805127942640798464 -1.12 -1.54 -15.89
805127942717132544 -0.77 -1.75 -1.33
805127942793466624 -0.84000003 -1.6800001 -0.63
805127942869800704 -0.84000003 -1.61 -0.63
805127942946134784 -0.84000003 -1.61 -0.63
805127943022468992 -0.84000003 -1.61 -0.7
805127943098803072 -0.84000003 -1.54 -0.7
805127943175137152 -0.84000003 -1.61 -0.7
805127943251471232 -0.84000003 -1.61 -0.63
805127943327805312 -0.84000003 -1.61 -0.7
805127943404139392 -0.91 -1.61 -0.63
805127943480473472 -0.84000003 -1.61 -0.7
805127943556807680 -0.91 -1.61 -0.63
805127943633141760 -0.84000003 -1.61 -0.7
805127943709475840 -3.08 -1.75 -90.090004
805127943785809920 -5.04 -0.98 -221.13
805127943862144000 -3.64 -0.21000001 -207.55
805127943938478080 -5.53 -8.05 -233.17
805127944014812160 -6.86 -7.28 -289.24
805127944091146368 -6.02 -8.96 -283.71
805127944167480448 -10.15 -2.94 -292.88
805127944243814528 -9.31 -10.22 -289.31
805127944320148608 -8.47 -4.34 -286.72
805127944396482688 -6.65 -7.98 -256.55
805127944472816768 -6.86 -3.01 -229.88
805127944549150955 -7.14 -6.79 -203.21
805127944625485952 -10.43 -9.24 -214.55
805127944701820928 -5.46 3.71 -228.83
805127944778156032 -4.76 -2.59 -161.42
805127944854491008 -1.6800001 -2.8 -28.630001
805127944930825984 -0.84000003 -1.4 -0.63
805127945007161088 -0.84000003 -1.75 -0.7
805127945083496064 -0.84000003 -1.54 -0.7
805127945159831040 -0.84000003 -1.61 -0.63
805127945236166144 -0.91 0.07 -34.72
805127945312501120 -4.2 -3.29 -137.55
805127945388836096 -5.39 -8.89 -135.52
805127945465171200 -10.71 18.06 -133.84
805127945541506176 1.4 -6.86 -140.63
805127945617841152 -1.26 -6.93 -143.78
805127945694176256 -2.38 -11.2 -104.090004
805127945770511232 -1.26 -2.31 -22.47
805127945846846336 -0.91 -1.54 -0.77
805127945923181312 -1.96 -3.01 -38.29
805127945999516288 -2.17 -1.96 -50.75
805127946075851392 -2.17 -2.8700001 -50.54
805127946152186368 -2.1 -2.52 -55.02
805127946228521344 -2.45 -2.73 -66.29
805127946304856448 -3.01 -2.66 -75.46
805127946381191424 -2.31 -3.99 -68.88
805127946457526400 -1.05 -2.45 -19.18
805127946533861504 -0.84000003 -1.54 -0.7
805127946610196480 -0.84000003 -1.61 -0.63
805127946686531456 -0.84000003 -1.61 -0.7
805127946762866560 -0.84000003 -1.61 -0.7
805127946839201536 -0.84000003 -1.61 -0.63
805127946915536512 -0.84000003 -1.61 -0.63
805127946991871616 -0.84000003 -1.61 -0.7
805127947068206592 -0.84000003 -1.61 -0.63
805127947144541568 -0.84000003 -1.61 -0.7
805127947220876672 -0.84000003 -1.61 -0.63
805127947297211648 -0.84000003 -1.61 -0.63
805127947373546624 -0.84000003 -1.61 -0.63
805127947449881728 -0.84000003 -1.54 -0.63
805127947526216704 -0.84000003 -1.54 -0.63
805127947602551680 -0.84000003 -1.54 -0.63
805127947678886784 -0.84000003 -1.54 -0.7
805127947755221760 -0.84000003 -1.54 -0.7
805127947831556864 -0.84000003 -1.54 -0.7
805127947907891840 -0.84000003 -1.54 -0.7
805127947984226816 -0.84000003 -1.54 -0.63
805127948060561920 -0.84000003 -1.54 -0.63
805127948136896896 -0.84000003 -1.54 -0.7
805127948213231872 -0.84000003 -1.54 -0.63
805127948289566976 -0.84000003 -1.54 -0.7
805127948365901952 -0.84000003 -1.54 -0.7
805127948442236928 -0.84000003 -1.54 -0.63
805127948518572032 -0.84000003 -1.54 -0.7
805127948594907008 -0.84000003 -1.61 -0.7
805127948671241984 -0.84000003 -1.54 -0.7
805127948747577088 -0.84000003 -1.61 -0.7
805127948823912064 -0.84000003 -1.54 -0.7
805127948900247040 -0.84000003 -1.61 -0.63
805127948976582144 -0.84000003 -1.61 -0.7
805127949052917120 -0.84000003 -1.54 -0.63
805127949129252096 -0.91 -1.61 -0.63
805127949205587200 -0.84000003 -1.61 -0.7
805127949281922176 -0.84000003 -1.61 -0.7
805127949358257152 -0.84000003 -1.61 -0.7
805127949434592256 -0.84000003 -1.61 -0.7
805127949510927232 -0.84000003 -1.61 -0.7
805127949587262208 -0.91 -1.6800001 -0.7
805127949663597312 -0.91 -1.6800001 -0.7
805127949739932288 -0.91 -1.61 -0.7
805127949816267392 -0.84000003 -1.61 -0.7
805127949892602368 -0.84000003 -1.61 -0.7
805127949968937344 -0.84000003 -1.61 -0.63
805127950045272448 -0.84000003 -1.61 -0.63
805127950121607424 -0.84000003 -1.61 -0.7
805127950197942400 -0.84000003 -1.54 -0.7
805127950274277504 -0.84000003 -1.54 -0.7
805127950350612480 -0.84000003 -1.61 -0.7
805127950426947456 -0.84000003 -1.61 -0.63
805127950503282560 -0.84000003 -1.61 -0.7
805127950579617536 -0.84000003 -1.61 -0.63
805127950655952512 -0.84000003 -1.54 -0.7
805127950732287616 -0.84000003 -1.61 -0.63
805127950808622592 -0.84000003 -1.61 -0.7
805127950884957568 -0.84000003 -1.61 -0.63
805127950961292672 -0.84000003 -1.61 -0.63
805127951037627648 -0.91 -1.61 -0.63
805127951113962624 -0.91 -1.61 -0.7
805127951190297728 -0.84000003 -1.61 -0.63
805127951266632704 -0.84000003 -1.61 -0.7
805127951342967680 -0.84000003 -1.61 -0.63
805127951419302784 -0.84000003 -1.61 -0.63
805127951495637760 -0.84000003 -1.61 -0.63
805127951571972736 -0.84000003 -1.61 -0.7
805127951648307840 -0.84000003 -1.61 -0.7
805127951724642816 -0.84000003 -1.61 -0.63
805127951800977792 -0.84000003 -1.61 -0.63
805127951877312896 -0.84000003 -1.61 -0.7
805127951953647872 -0.84000003 -1.61 -0.7
805127952029982976 -0.84000003 -1.61 -0.63
805127952106317952 -0.84000003 -1.61 -0.7
805127952182652928 -0.84000003 -1.61 -0.7
805127952258988032 -0.84000003 -1.61 -0.7
805127952335323008 -0.84000003 -1.61 -0.7
805127952411657984 -0.84000003 -1.61 -0.7
805127952487993088 -0.84000003 -1.61 -0.7
805127952564328064 -0.84000003 -1.61 -0.7
805127952640663040 -0.84000003 -1.61 -0.7
805127952716998144 -0.84000003 -1.61 -0.7
805127952793333120 -0.84000003 -1.61 -0.7
805127952869668096 -0.84000003 -1.54 -0.63
805127952946003181 -0.84000003 -1.54 -0.7
805127953031176320 -0.84000003 -1.54 -0.7
805127953116349440 -0.84000003 -1.54 -0.7
805127953201522688 -0.84000003 -1.54 -0.7
805127953286695808 -0.84000003 -1.61 -0.63
805127953371869056 -0.84000003 -1.61 -0.7
805127953457042176 -0.84000003 -1.61 -0.63
805127953542215296 -0.84000003 -1.61 -0.7
805127953627388544 -0.84000003 -1.61 -0.7
805127953712561664 -0.84000003 -1.61 -0.63
805127953797734784 -0.84000003 -1.61 -0.63
805127953882908032 -0.84000003 -1.61 -0.63
805127953968081152 -0.84000003 -1.61 -0.63
805127954053254400 -0.84000003 -1.61 -0.7
805127954138427520 -0.84000003 -1.61 -0.7
805127954223600640 -0.84000003 -1.61 -0.63
805127954308773888 -0.84000003 -1.61 -0.63
805127954393947008 -0.84000003 -1.61 -0.63
805127954479120128 -0.84000003 -1.61 -0.63
805127954564293376 -0.84000003 -1.61 -0.63
