time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
17.489698816,13.440001,14.63,112.35,68.94581447945374,58.279527691386164,898.0541855205463,-0.222,0.059673616694919406,-0.3885
17.569667968,5.39,3.43,95.83,227.18109514053572,68.66745310199101,1225.4994862027065,-0.222,0.0585,-0.38846569931557173
17.64963712,-11.27,-11.13,115.22,143.2465422777641,24.717298294866914,1005.2601874956907,-0.222,0.0585,-0.38725778198832217
17.729606144,-2.03,7.98,90.86,61.76618418883227,77.32841518596888,912.954041625517,-0.21819947127660524,0.0585,-0.38509973563830263
17.809575296000002,-4.48,7.98,33.88,-10.090436327551537,-30.22816281452441,1032.6565369101772,-0.21534195204883536,0.059816095902329294,-0.38465804795116465
17.889544448000002,-3.43,-4.2,15.54,29.42403895249712,-0.7192302336395073,1003.7192302336396,-0.21376807161362665,0.06186596419318667,-0.3865978974590826
17.969513472000003,-5.11,-1.96,13.2300005,46.856702002846056,8.952748330961619,985.9527483309616,-0.2115,0.06322163847538967,-0.38977838053955044
18.049482624,-5.6,5.39,13.16,39.90551571803588,-50.28028683014167,1018.1873855560528,-0.2115,0.06684538578633738,-0.38615461712305915
18.129451776,-11.4800005,2.8,20.79,1.5749278314195436,2.3745759516354923,996.0504962169449,-0.2115,0.06947942461621738,-0.3825308630756739
18.2094208,1.82,-1.05,23.1,19.71154810488307,28.522731071620605,976.04894637339,-0.2101047463945112,0.0705,-0.3816976268027444
18.289389952,1.89,1.19,10.64,-21.756814205751716,7.5263116615796655,993.2359382227761,-0.2085,0.0705,-0.38290554257306036
18.369359104,-0.98,0.35,-1.47,-10.33580254817874,6.856613739675985,994.7622575068826,-0.2085,0.07027308302076483,-0.3841134584896176
18.449328256,-1.12,1.05,-2.8,9.569789087346873,8.809432727074826,991.5717018187755,-0.2085,0.0678572483662658,-0.3853213758168671
18.52929728,-1.89,0.7,-2.03,17.047139626193033,12.237711700954428,991.8094279252387,-0.20952929674594079,0.06647071011599176,-0.3855
18.609266432000002,-2.8,3.64,0.35,13.952869902042401,11.38114796081696,992.8094260195916,-0.21000001,0.0645255886913516,-0.3840255886913516
18.689235584000002,-0.84000003,0.0,0.07,11.381153753195226,11.0,992.1905768765976,-0.21089025102927186,0.062109756596744135,-0.38294512199837594
18.769204608000003,-0.84000003,1.54,-4.27,7.76232671373533,11.809418321566167,992.8094183215661,-0.213,0.06015303899090652,-0.384
18.849173760000003,-1.26,1.05,-3.01,7.0,10.381167168192583,989.7623343363852,-0.213,0.06136095315066816,-0.384
18.929142912,-3.01,-0.28,-3.85,6.190586480270061,12.428240559189819,992.2376540789197,-0.21834434367794012,0.055086789011630166,-0.38506886873558804
19.009111936,-1.6800001,0.42000002,-7.56,6.0,12.190591282106272,993.0,-0.22360713429488416,0.05172321739056753,-0.386276783573721
19.089081088,-1.12,1.33,-5.11,4.3811863755682054,14.428220436647692,988.9529659389206,-0.22601530295511524,0.044214196456054414,-0.387
19.16905024,-0.84000003,1.33,-4.83,2.381192167884983,15.0,990.4282117481725,-0.22557785760031188,0.02634029127025926,-0.38738523515783096
19.249019264,-3.15,-11.83,2.52,5.237596456885155,12.571802657336134,992.6187982284425,-0.2292015957290514,0.00338989798209308,-0.3898010820510421
19.328988416,-1.61,-3.3600001,-1.05,6.809395912997142,11.190604087002857,990.5718122610085,-0.24169292345884583,-0.016235161394684845,-0.38889155763353106
19.408957568,-1.82,-0.28,-1.19,7.809394007298816,13.428182021896449,991.6187880145976,-0.257429087004773,-0.04372544729457847,-0.38931637424232857
19.488926720000002,-1.82,0.7,-1.33,8.0,12.381217777678154,991.190608888839,-0.2732913576427829,-0.07303415567843531,-0.39000002
19.568895744000002,-1.82,0.91,-1.33,9.618772618649405,10.381227381350595,991.8093863093247,-0.2880185336755044,-0.09775072857362013,-0.38907123731160514
19.648864896000003,-1.82,0.84000003,-1.33,10.809384403611006,11.61876880722201,992.809384403611,-0.3037214386896118,-0.11466154935804351,-0.3842395581247977
19.728834048,-1.82,0.84000003,-1.33,11.809381507488439,13.618763014976878,992.1906184925116,-0.31712830710335993,-0.12927633502184718,-0.3805559162445382
19.808803072,-1.82,0.91,-1.33,12.80937670565222,15.61875341130444,992.8093767056522,-0.3278475376725083,-0.1352118844181271,-0.3795
19.888772224,-1.82,0.91,-1.33,11.3812504001537,14.3812504001537,992.1906252000769,-0.3363831478762771,-0.13480842606186147,-0.3789361420206205
19.968741376,-1.82,0.91,-1.33,16.665603326712,11.571884288552,990.381256192368,-0.3447177409999615,-0.13281532229998844,-0.3790870963999846
20.0487104,-1.82,0.84000003,-1.33,32.568607835636044,8.57189869406066,991.6187342039595,-0.3567968949383242,-0.13643906848149728,-0.3839187579753297
20.128679552,-1.82,0.91,-1.33,27.096982841411275,3.953174018823308,987.143808822588,-0.37006365819360154,-0.13887521058065483,-0.3816247894193452
20.208648704,-1.82,0.91,-1.33,25.0,10.284260701292045,989.2374492005742,-0.38424625272772045,-0.14039552106064337,-0.3774179157574265
20.288617728000002,-1.82,0.98,-1.19,20.953212508463295,-0.9497199729174532,992.428072494922,-0.39753435675341253,-0.14039656432465875,-0.37681030702602375
20.368586880000002,-1.61,4.34,8.4,33.75904507330858,-42.03971284973547,993.8093555925476,-0.4065,-0.13918864739872472,-0.38043405780382583
20.448556032000003,-3.15,-1.6800001,25.2,33.76258921411534,-33.194240677634355,989.1438838211731,-0.4063073162840876,-0.13805780511477372,-0.384
20.528525184000003,2.8700001,17.710001,23.31,37.0467474762351,-20.90650504752981,994.4747959619762,-0.39422815858092763,-0.1416815524257217,-0.384
20.608494208,0.35,4.48,61.6,-17.84487323132042,-13.334578077981986,970.9102743453487,-0.3849543057113028,-0.13501920652720314,-0.3849350991840996
20.68846336,1.19,3.15,59.15,-18.05051051522109,44.65401649590773,978.7588325775776,-0.38614412546031285,-0.12792793726984358,-0.3855
20.768432512,-1.82,6.79,49.35,27.085674361875846,39.385182493785685,994.140098373618,-0.3961583871466687,-0.12800931905185406,-0.3851490680948146
20.848401536,-17.29,4.97,63.49,19.194599526218084,35.0,988.097299763109,-0.40644115277682896,-0.13973538889268408,-0.383941152776829
20.928370688,11.69,9.1,80.22,40.08933816291352,35.809333489126246,986.8093334891263,-0.40523323700651304,-0.14456705197394787,-0.382733237006513
21.00833984,-8.05,8.33,142.38,12.817458196014051,29.52535769678323,995.902633166923,-0.4011012849447883,-0.1455,-0.3825
21.088308864000002,-11.06,-17.43,153.93001,32.5170665262398,34.474603888527014,985.8601177090119,-0.39763481303893894,-0.14618259348053053,-0.3811348130389389
21.168278003,-8.82,-0.91,104.72,36.57202974692284,27.906765823076135,988.6652639238467,-0.39404744945963577,-0.147,-0.37754744945963575
