TIMESTAMP X(deg/sec) Y(deg/sec) Z(deg/sec)
805153296307469184 -0.91 -1.6800001 -0.63
805153296384392192 -0.98 -1.6800001 -0.63
805153296461315328 -0.91 -1.6800001 -0.63
805153296538238464 -0.91 -1.6800001 -0.63
805153296615161472 -0.91 -1.6800001 -0.63
805153296692084608 -0.98 -1.6800001 -0.63
805153296769007616 -0.91 -1.6800001 -0.63
805153296845930752 -0.91 -1.6800001 -0.63
805153296922853760 -0.91 -1.6800001 -0.63
805153296999776896 -0.91 -1.61 -0.63
805153297076699904 -0.91 -1.6800001 -0.7
805153297153623040 -0.91 -1.6800001 -0.63
805153297230546048 -0.91 -1.6800001 -0.63
805153297307469184 -0.98 -1.6800001 -0.63
805153297384392192 -0.91 -1.6800001 -0.63
805153297461315328 -0.91 -1.6800001 -0.63
805153297538238464 -0.98 -1.6800001 -0.63
805153297615161472 -0.98 -1.61 -0.63
805153297692084608 -0.91 -1.6800001 -0.63
805153297769007616 -0.91 -1.6800001 -0.63
805153297845930752 -0.91 -1.61 -0.7
805153297922853760 -0.91 -1.61 -0.63
805153297999776896 -0.91 -1.61 -0.63
805153298076699904 -0.91 -1.61 -0.63
805153298153623040 -0.91 -1.61 -0.63
805153298230546048 -0.91 -1.6800001 -0.63
805153298307469184 -0.91 -1.6800001 -0.63
805153298384392192 -0.91 -1.61 -0.63
805153298461315328 -0.91 -1.6800001 -0.63
805153298538238464 -0.91 -1.6800001 -0.63
805153298615161472 -0.91 -1.61 -0.63
805153298692084608 -0.91 -1.6800001 -0.63
805153298769007616 -0.91 -1.6800001 -0.63
805153298845930752 -0.91 -1.6800001 -0.63
805153298922853760 -0.98 -1.6800001 -0.63
805153298999776896 -0.91 -1.61 -0.63
805153299076699904 -0.91 -1.6800001 -0.7
805153299153623040 -0.91 -1.61 -0.63
805153299230546048 -0.91 -1.61 -0.63
805153299307469184 -0.91 -1.6800001 -0.63
805153299384392192 -0.91 -1.6800001 -0.63
805153299461315328 -0.91 -1.6800001 -0.63
805153299538238464 -0.91 -1.6800001 -0.63
805153299615161472 -0.91 -1.61 -0.63
805153299692084608 -0.91 -1.6800001 -0.63
805153299769007616 -0.91 -1.61 -0.7
805153299845930752 -0.91 -1.6800001 -0.7
805153299922853760 -0.91 -1.6800001 -0.63
805153299999776896 -0.91 -1.61 -0.63
805153300076699904 -0.91 -1.61 -0.63
805153300153623040 -0.91 -1.6800001 -0.63
805153300230546048 -0.91 -1.6800001 -0.63
805153300307469184 -0.91 -1.6800001 -0.63
805153300384392192 -0.91 -1.6800001 -0.63
805153300461315328 -0.91 -1.6800001 -0.63
805153300538238464 -0.98 -1.6800001 -0.63
805153300615161472 -0.91 -1.6800001 -0.63
805153300692084608 -0.91 -1.6800001 -0.63
805153300769007616 -0.91 -1.61 -0.7
805153300845930752 -0.91 -1.6800001 -0.63
805153300922853760 -0.91 -1.61 -0.63
805153300999776896 -0.91 -1.61 -0.63
805153301076699904 -0.91 -1.6800001 -0.63
805153301153623040 -0.91 -1.6800001 -0.63
805153301230546048 -0.91 -1.61 -0.63
805153301307469184 -0.98 -1.6800001 -0.63
805153301384392192 -0.98 -1.6800001 -0.63
805153301461315328 -0.91 -1.61 -0.63
805153301538238464 -0.91 -1.6800001 -0.63
805153301615161472 -0.91 -1.6800001 -0.63
805153301692084608 -0.91 -1.61 -0.63
805153301769007616 -0.91 -1.6800001 -0.63
805153301845930752 -0.91 -1.6800001 -0.63
805153301922853760 -0.91 -1.61 -0.63
805153301999776896 -0.91 -1.61 -0.63
805153302076699904 -0.91 -1.61 -0.63
805153302153623040 -0.91 -1.6800001 -0.63
805153302230546048 -0.91 -1.6800001 -0.63
805153302307469184 -0.91 -1.61 -0.63
805153302384392192 -0.91 -1.6800001 -0.63
805153302461315328 -0.91 -1.6800001 -0.63
805153302538238464 -0.91 -1.6800001 -0.63
805153302615161472 -0.91 -1.6800001 -0.63
805153302692084608 -0.91 -1.6800001 -0.63
805153302769007616 -0.98 -1.61 -0.63
805153302845930752 -0.91 -1.6800001 -0.63
805153302922853760 -0.91 -1.61 -0.63
805153302999776896 -0.91 -1.6800001 -0.63
805153303076699904 -0.91 -1.6800001 -0.63
805153303153623040 -0.91 -1.6800001 -0.7
805153303230546048 -0.91 -1.61 -0.63
805153303307469184 -0.91 -1.6800001 -0.63
805153303384392192 -0.91 -1.6800001 -0.63
805153303461315328 -0.91 -1.6800001 -0.63
805153303538238464 -0.91 -1.6800001 -0.63
805153303615161472 -0.91 -1.6800001 -0.63
805153303692084608 -0.98 -1.6800001 -0.63
805153303769007616 -0.91 -1.6800001 -0.63
805153303845930752 -0.91 -1.6800001 -0.63
805153303922853760 -0.91 -1.61 -0.63
805153303999776896 -0.91 -1.6800001 -0.63
805153304076699904 -0.91 -1.61 -0.63
805153304153623040 -0.91 -1.6800001 -0.63
805153304230546048 -0.91 -1.6800001 -0.63
805153304307469242 -0.91 -1.6800001 -0.63
805153304383813120 -0.91 -1.61 -0.7
805153304460157056 -0.91 -1.61 -0.63
805153304536501120 -0.91 -1.6800001 -0.63
805153304612845056 -0.91 -1.6800001 -0.63
805153304689188992 -0.91 -1.6800001 -0.63
805153304765533056 -0.91 -1.61 -0.7
805153304841876992 -0.91 -1.6800001 -0.63
805153304918221056 -0.91 -1.61 -0.63
805153304994564992 -0.91 -1.6800001 -0.63
805153305070908928 -0.91 -1.6800001 -0.63
805153305147252992 -0.98 -1.6800001 -0.63
805153305223596928 -0.98 -1.6800001 -0.63
805153305299940864 -0.91 -1.6800001 -0.63
805153305376284928 -0.91 -1.6800001 -0.63
805153305452628864 -0.91 -1.6800001 -0.63
805153305528972800 -0.91 -1.61 -0.63
805153305605316864 -0.98 -1.61 -0.63
805153305681660800 -0.91 -1.61 -0.63
805153305758004864 -0.91 -1.6800001 -0.63
805153305834348800 -0.91 -1.6800001 -0.63
805153305910692736 -0.91 -1.61 -0.63
805153305987036800 -0.98 -1.61 -0.63
805153306063380736 -0.91 -1.6800001 -0.7
805153306139724672 -0.91 -1.61 -0.7
805153306216068736 -0.91 -1.61 -0.7
805153306292412672 -0.98 -1.61 -0.63
805153306368756608 -0.91 -1.6800001 -0.63
805153306445100672 -0.91 -1.6800001 -0.63
805153306521444608 -0.98 -1.6800001 -0.63
805153306597788672 -0.91 -1.6800001 -0.63
805153306674132608 -0.98 -1.6800001 -0.63
805153306750476544 -0.98 -1.6800001 -0.63
805153306826820608 -0.91 -1.6800001 -0.63
805153306903164544 -0.91 -1.6800001 -0.63
805153306979508480 -0.91 -1.6800001 -0.63
805153307055852544 -0.91 -1.6800001 -0.7
805153307132196480 -0.91 -1.61 -0.63
805153307208540416 -0.98 -1.6800001 -0.63
805153307284884480 -0.91 -1.61 -0.63
805153307361228416 -0.91 -1.61 -0.7
805153307437572480 -0.91 -1.6800001 -0.63
805153307513916416 -0.91 -1.6800001 -0.63
805153307590260352 -0.98 -1.6800001 -0.63
805153307666604416 -0.91 -1.6800001 -0.63
805153307742948352 -0.91 -1.61 -0.63
805153307819292288 -0.98 -1.6800001 -0.63
805153307895636352 -0.91 -1.6800001 -0.63
805153307971980288 -0.91 -1.61 -0.63
805153308048324352 -0.91 -1.61 -0.63
805153308124668288 -0.98 -1.6800001 -0.63
805153308201012224 -0.91 -1.61 -0.63
805153308277356288 -0.91 -1.61 -0.63
805153308353700224 -0.91 -1.6800001 -0.63
805153308430044160 -0.91 -1.61 -0.7
805153308506388224 -0.91 -1.61 -0.63
805153308582732160 -0.91 -1.6800001 -0.63
805153308659076096 -0.91 -1.61 -0.7
805153308735420160 -0.91 -1.6800001 -0.63
805153308811764096 -0.91 -1.61 -0.63
805153308888108160 -0.91 -1.6800001 -0.63
805153308964452096 -0.91 -1.6800001 -0.63
805153309040796032 -0.91 -1.6800001 -0.63
805153309117140096 -0.98 -1.61 -0.63
805153309193484032 -0.91 -1.6800001 -0.7
805153309269827968 -0.91 -1.6800001 -0.63
805153309346172032 -0.91 -1.6800001 -0.63
805153309422515968 -0.91 -1.61 -0.63
805153309498859904 -0.91 -1.61 -0.7
805153309575203968 -0.91 -1.6800001 -0.63
805153309651547904 -0.98 -1.6800001 -0.63
805153309727891968 -0.98 -2.73 -0.7
805153309804235904 -1.05 -3.43 -0.7
805153309880579840 -1.05 -5.18 -0.7
805153309956923904 -0.84000003 -4.41 -0.77
805153310033267840 -0.91 -2.73 -0.77
805153310109611776 -0.91 -2.1 -0.7
805153310185955840 -1.05 -6.23 -0.77
805153310262299776 -0.77 -5.95 -1.05
805153310338643712 -0.77 -9.31 -1.05
805153310414987776 -1.19 -14.77 -0.91
805153310491331712 -1.54 -17.08 -0.63
805153310567675776 -1.19 -16.87 -1.05
805153310644019712 -1.05 -14.14 -1.05
805153310720363648 -0.7 -22.33 -1.6800001
805153310796707712 -1.47 -29.89 -1.12
805153310873051648 -1.47 -26.880001 -1.19
805153310949395584 -1.19 -22.61 -1.26
805153311025739648 -1.4 -31.29 -1.54
805153311102083584 -2.1 -40.6 -1.05
805153311178427520 -1.33 -39.06 -2.17
805153311254771584 -0.98 -26.25 -1.82
805153311331115520 -0.07 -24.92 -3.22
805153311407459584 -0.98 -28.07 -1.82
805153311483803520 -1.33 -28.42 -1.26
805153311560147456 -0.84000003 -34.72 -2.31
805153311636491520 -0.77 -35.91 -2.45
805153311712835456 -0.84000003 -32.9 -2.1
805153311789179392 -1.19 -37.24 -1.75
805153311865523456 -1.19 -40.18 -2.1
805153311941867392 -0.98 -41.51 -2.38
805153312018211328 -1.19 -41.79 -1.96
805153312094555392 -1.05 -49.91 -2.45
805153312170899328 -1.05 -54.53 -2.59
805153312247243392 -1.19 -55.93 -2.45
805153312323587328 -1.05 -55.510002 -2.66
805153312399931264 -1.12 -51.38 -2.31
805153312476275328 -0.91 -50.54 -2.45
805153312552619264 -1.05 -63.0 -2.94
805153312628963200 -1.12 -62.3 -2.66
805153312705307264 -1.4 -55.02 -2.45
805153312781651200 -0.56 -45.85 -1.05
805153312857995136 -0.84000003 -47.11 -1.6800001
805153312934339200 -1.26 -43.05 -1.54
805153313010683136 -1.47 -34.02 -2.24
805153313087027200 -1.05 -34.86 -1.61
805153313163371136 -1.89 -48.79 -3.01
805153313239715072 -0.63 -48.65 -1.54
805153313316059136 0.0 -41.58 0.07
805153313392403182 -1.26 -44.24 -1.82
805153313468747136 -1.61 -44.94 -2.59
805153313545091072 -1.61 -38.36 -2.45
805153313621435136 -2.8700001 -29.47 -3.99
805153313697779072 -1.75 -24.01 -2.73
805153313774123136 -0.77 -25.06 -1.33
805153313850467072 -1.12 -24.15 -1.75
805153313926811136 -0.49 -22.68 -0.77
805153314003155072 -0.77 -27.16 -1.26
805153314079499136 -1.05 -25.06 -1.47
805153314155843072 -2.03 -27.16 -2.8700001
805153314232187136 -0.56 -41.37 -1.54
805153314308531072 -0.84000003 -49.28 -2.17
805153314384875136 -1.05 -36.61 -1.89
805153314461219072 -1.4 -38.64 -2.45
805153314537563136 -1.12 -42.84 -2.38
805153314613907072 -0.7 -43.75 -1.96
805153314690251136 -0.49 -51.8 -1.75
805153314766595072 -0.77 -40.32 -1.4
805153314842939136 -1.05 -29.19 -1.54
805153314919283072 -0.98 -21.42 -1.47
805153314995627136 -0.7 -22.960001 -1.05
805153315071971072 -0.84000003 -29.61 -1.47
805153315148315136 -0.91 -16.87 -1.12
805153315224659072 -0.91 -22.89 -1.26
805153315301003136 -0.98 -33.95 -1.75
805153315377347072 -1.05 -30.73 -1.47
805153315453691136 -0.7 -37.52 -2.1
805153315530035072 -0.63 -48.65 -2.73
805153315606379136 -0.7 -40.11 -2.31
805153315682723072 -0.63 -40.11 -2.17
805153315759067136 -0.77 -31.36 -2.1
805153315835411072 -0.7 -32.34 -2.1
805153315911755136 -0.84000003 -26.04 -1.54
805153315988099072 -0.91 -24.99 -1.33
805153316064443136 -0.56 -30.1 -2.03
805153316140787072 -0.49 -38.29 -2.17
805153316217131136 -0.56 -35.21 -2.17
805153316293475072 -1.75 -34.79 -0.56
805153316369819136 -4.41 -15.12 3.85
805153316446163072 -0.98 -1.75 -0.63
805153316522507136 -0.98 -1.6800001 -0.63
805153316598851072 -0.91 -1.6800001 -0.63
805153316675195008 -0.91 -1.6800001 -0.63
805153316751539072 -0.7 -3.22 -1.12
805153316827883008 -0.07 -15.96 -2.38
805153316904227072 -2.1 -7.28 1.6800001
805153316980571008 -2.1 -16.17 -0.98
805153317056915072 -0.84000003 -33.46 -2.03
805153317133259008 -1.33 -45.71 -2.17
805153317209603072 -1.61 -48.79 -2.24
805153317285947008 -0.63 -42.56 -3.01
805153317362291072 -1.33 -30.52 -1.54
805153317438635008 -0.35 -24.01 -2.31
805153317514979072 -0.63 -37.170002 -2.52
805153317591323008 -0.91 -41.58 -2.24
805153317667667072 -1.19 -48.44 -2.1
805153317744011008 -1.12 -49.91 -2.31
805153317820355072 -1.19 -49.14 -2.31
805153317896699008 -1.26 -48.86 -2.1
805153317973043072 -1.19 -54.46 -2.52
805153318049387008 -1.19 -53.97 -2.38
805153318125731072 -1.26 -48.65 -2.1
805153318202075008 -1.05 -40.670002 -1.96
805153318278419072 -1.05 -46.55 -2.17
805153318354763008 -0.91 -53.55 -2.31
805153318431107072 -1.05 -53.62 -2.45
805153318507451008 -0.91 -44.59 -2.03
805153318583795072 -1.05 -37.45 -1.82
805153318660139008 -1.05 -47.25 -2.17
805153318736483072 -1.05 -59.5 -2.45
805153318812827008 -1.05 -58.24 -2.52
805153318889171068 -1.05 -51.8 -2.24
805153318965514880 -0.98 -54.46 -2.31
805153319041858688 -1.12 -48.58 -2.31
805153319118202496 -1.19 -34.09 -1.89
805153319194546304 -2.17 -20.51 -2.8
805153319270890240 -0.35 -31.92 -0.77
805153319347234048 -1.33 -42.84 -2.38
805153319423577856 -0.7 -34.58 -1.12
805153319499921664 -1.54 -34.16 -2.24
805153319576265472 -1.82 -36.19 -2.73
805153319652609280 -0.28 -35.77 -0.91
805153319728953216 -0.56 -41.3 -1.33
805153319805297024 -1.47 -32.9 -2.24
805153319881640832 -0.49 -37.59 -0.98
805153319957984640 -1.61 -33.6 -2.24
805153320034328448 -1.26 -45.57 -2.17
805153320110672256 -1.12 -44.31 -2.1
805153320187016192 -1.33 -53.48 -2.59
805153320263360000 -0.98 -50.75 -2.24
805153320339703808 -1.47 -45.99 -2.45
805153320416047616 -1.12 -21.63 -1.54
805153320492391424 -1.12 -18.48 -1.26
805153320568735232 -1.33 -28.07 -1.6800001
805153320645079168 -1.05 -19.88 -1.33
805153320721422976 -0.98 -13.37 -1.05
805153320797766784 -0.98 -9.38 -0.91
805153320874110592 -0.91 -5.39 -0.84000003
805153320950454400 -0.7 -13.3 -1.26
805153321026798208 -1.05 -2.45 -0.56
805153321103142144 -0.7 -1.82 -0.84000003
805153321179485952 -0.91 -1.6800001 -0.7
805153321255829760 -0.98 -1.61 -0.63
805153321332173568 -0.91 -1.6800001 -0.63
805153321408517376 -0.91 -1.61 -0.63
805153321484861184 -0.91 -1.61 -0.63
805153321561204992 -0.98 -1.6800001 -0.63
805153321637548928 -0.98 -1.61 -0.63
805153321713892736 -0.91 -1.61 -0.63
805153321790236544 -0.91 -1.61 -0.63
805153321866580352 -0.91 -1.6800001 -0.7
805153321942924160 -0.91 -1.61 -0.63
805153322019267968 -0.91 -1.6800001 -0.7
805153322095611904 -0.91 -1.6800001 -0.63
805153322171955712 -0.91 -1.6800001 -0.63
805153322248299520 -0.91 -1.6800001 -0.63
805153322324643328 -0.98 -4.13 -0.56
805153322400987136 -1.05 -4.34 -0.84000003
805153322477330944 -0.91 -1.6800001 -0.7
805153322553674880 -0.91 -1.6800001 -0.63
805153322630018688 -0.91 -1.6800001 -0.63
805153322706362496 -0.91 -1.6800001 -0.7
805153322782706304 -0.84000003 -2.31 -0.7
805153322859050112 -0.91 -7.28 -0.7
805153322935393920 -0.91 -8.4 -0.77
805153323011737856 -0.84000003 -16.45 -1.26
805153323088081664 -0.77 -24.08 -1.82
805153323164425472 -0.98 -31.57 -1.89
805153323240769280 -0.91 -30.8 -1.96
805153323317113088 -0.63 -29.47 -1.75
805153323393456896 -1.54 -41.44 -1.12
805153323469800832 -1.26 -57.4 -2.45
805153323546144640 -0.14 -61.46 -3.64
805153323622488448 -0.98 -62.23 -3.01
805153323698832256 -1.96 -64.89 -1.6800001
805153323775176064 -2.45 -68.95 -1.47
805153323851519872 -2.8 -70.0 -1.12
805153323927863680 -1.26 -61.53 -3.01
805153324004207616 -0.98 -63.56 -3.5
805153324080551424 -0.7 -69.37 -4.27
805153324156895232 -0.98 -67.97 -3.5
805153324233239040 -2.17 -72.87 -2.1
805153324309582848 -1.47 -73.64 -3.22
805153324385926656 -1.05 -66.99 -3.92
805153324462270560 -1.19 -62.65 -3.08
805153324538614400 -1.75 -56.420002 -2.94
805153324614958208 -1.61 -57.260002 -3.01
805153324691302016 -1.47 -52.29 -2.59
805153324767645824 -2.17 -85.26 -5.25
805153324843989760 -1.82 -66.15 -3.92
805153324920333568 -2.52 -58.38 -4.41
805153324996677376 -0.42000002 -44.38 -1.26
805153325073021184 0.56 -39.34 -0.42000002
805153325149364992 -0.98 -46.13 -2.03
805153325225708800 -1.82 -45.64 -2.8
805153325302052736 1.19 -14.07 0.84000003
805153325378396544 -3.3600001 -2.38 -0.63
805153325454740352 -0.91 -1.6800001 -0.63
805153325531084160 -0.91 -1.6800001 -0.63
805153325607427968 -1.33 -1.96 -1.12
805153325683771776 -1.33 -30.24 -2.03
805153325760115712 -0.91 -78.05 -3.29
805153325836459520 -1.12 -48.79 -2.38
805153325912803328 -0.7 -101.22 -3.78
805153325989147136 -1.33 -97.37 -4.62
805153326065490944 -0.91 -61.95 -2.8700001
805153326141834752 -1.4 -75.04 -2.8
805153326218178688 -1.75 -102.48 -3.92
805153326294522496 -2.45 -132.51 -4.34
805153326370866304 -5.32 -99.82 -4.2
805153326447210112 -2.03 -58.8 -2.66
805153326523553920 -2.03 -63.07 -3.3600001
805153326599897728 -1.47 -62.72 -3.78
805153326676241664 -1.33 -53.34 -3.43
805153326752585472 -0.56 -45.57 -3.92
805153326828929280 -1.6800001 -52.99 -2.31
805153326905273088 -1.19 -34.09 -2.31
805153326981616896 -1.54 -19.95 -1.26
805153327057960704 -0.77 -18.97 -1.89
805153327134304640 -0.98 -15.47 -1.54
805153327210648448 -0.56 -8.82 -1.6800001
805153327286992256 -1.4 -12.32 -0.42000002
805153327363336064 -0.91 -16.03 -1.4
805153327439679872 -1.26 -13.65 -0.91
805153327516023680 -0.14 -27.79 -3.64
805153327592367616 -0.98 -53.06 -2.94
805153327668711424 -1.96 -27.58 -0.56
805153327745055232 -0.91 -28.91 -2.17
805153327821399040 -0.7 -50.54 -3.71
805153327897742848 -1.12 -61.95 -3.64
805153327974086656 -1.61 -67.62 -3.15
805153328050430592 -0.98 -59.64 -3.64
805153328126774400 -1.05 -58.59 -3.43
805153328203118208 -0.91 -55.65 -3.29
805153328279462016 -1.05 -52.5 -2.45
805153328355805824 -1.05 -57.54 -3.01
805153328432149632 -0.98 -78.96 -3.57
805153328508493568 -1.05 -104.58 -4.34
805153328584837376 -0.98 -79.45 -3.57
805153328661181184 -0.91 -74.62 -3.22
805153328737524992 -0.98 -76.86 -3.29
805153328813868800 -1.19 -83.02 -3.85
805153328890212608 -0.98 -82.32 -3.29
805153328966556544 -2.03 -67.97 -4.13
805153329042900352 -1.61 -57.61 -3.43
805153329119244160 -1.75 -56.14 -3.5
805153329195587968 -2.03 -70.28 -4.41
805153329271931788 0.0 -71.75 -2.03
805153329348275328 -1.4 -74.62 -3.78
805153329424618880 -1.6800001 -61.39 -3.71
805153329500962560 -1.33 -57.05 -3.3600001
805153329577306112 -1.4 -62.16 -3.78
805153329653649792 -1.12 -45.43 -2.66
805153329729993344 -1.12 -28.56 -1.82
805153329806337024 -1.19 -25.48 -2.24
805153329882680576 -0.56 -9.66 -1.47
805153329959024256 -0.84000003 -3.71 -0.98
805153330035367808 -0.91 -3.3600001 -0.84000003
805153330111711488 -0.84000003 -1.54 -0.77
805153330188055040 -0.91 -1.61 -0.63
805153330264398720 -0.91 -1.61 -0.7
805153330340742272 -0.91 -1.61 -0.7
805153330417085824 -0.91 -1.6800001 -0.63
805153330493429504 -0.91 -1.6800001 -0.63
805153330569773056 -0.98 -1.61 -0.63
805153330646116736 -0.91 -1.61 -0.7
805153330722460288 -0.91 -1.61 -0.7
805153330798803968 -0.98 -1.6800001 -0.7
805153330875147520 -0.91 -1.61 -0.7
805153330951491200 -0.91 -1.61 -0.7
805153331027834752 -0.91 -1.6800001 -0.63
805153331104178432 -0.91 -1.6800001 -0.63
805153331180521984 -0.91 -1.61 -0.7
805153331256865536 -0.91 -1.6800001 -0.63
805153331333209216 -0.91 -1.75 -0.63
805153331409552768 -0.98 -4.34 -0.7
805153331485896448 -0.98 -2.73 -0.7
805153331562240000 -0.91 -3.92 -0.77
805153331638583680 -0.91 -3.3600001 -0.77
805153331714927232 -0.91 -3.78 -0.77
805153331791270912 -0.98 -6.09 -0.77
805153331867614464 -0.98 -8.19 -0.84000003
805153331943958144 -0.98 -2.59 -0.7
805153332020301696 -0.98 -8.12 -0.98
805153332096645376 -0.91 -8.96 -0.98
805153332172988928 -0.84000003 -6.16 -0.91
805153332249332480 -0.91 -4.41 -0.84000003
805153332325676160 -0.98 -12.18 -0.91
805153332402019712 -1.47 -16.87 -0.35
805153332478363392 -0.56 -23.1 -1.19
805153332554706944 -1.26 -16.52 -0.91
805153332631050624 -0.77 -15.33 -1.47
805153332707394176 -0.84000003 -17.08 -1.54
805153332783737856 -0.49 -28.56 -2.45
805153332860081408 -0.21000001 -38.920002 -3.29
