TIMESTAMP X(mg) Y(mg) Z(mg)
805153354655321472 -12 1034 74
805153354731665024 2 1051 65
805153354808008448 -111 1042 41
805153354884351872 -44 1011 37
805153354960695296 -50 1075 73
805153355037038720 -32 1061 6
805153355113382272 36 1037 90
805153355189725696 -20 1104 20
805153355266069120 -62 1052 51
805153355342412544 15 1049 28
805153355418755968 -81 981 93
805153355495099392 -105 1032 9
805153355571442944 -10 1045 109
805153355647786368 -20 1060 39
805153355724129792 -33 1056 46
805153355800473216 -27 1056 42
805153355876816640 -28 1055 42
805153355953160192 -25 1055 39
805153356029503616 -27 1053 43
805153356105847040 -41 1041 39
805153356182190464 4 1047 91
805153356258533888 -62 1076 70
805153356334877312 21 1022 -15
805153356411220864 -46 1018 87
805153356487564288 -45 1061 26
805153356563907712 -12 1040 15
805153356640251136 -75 1026 69
805153356716594560 -32 1022 8
805153356792938112 -15 1066 27
805153356869281536 -24 1085 2
805153356945624960 -22 1041 55
805153357021968384 -54 1034 146
805153357098311808 -66 1062 54
805153357174655232 -18 1065 -19
805153357250998784 -66 1096 14
805153357327342208 -65 1041 132
805153357403685632 9 1059 -3
805153357480029056 -15 1055 32
805153357556372480 -33 1055 37
805153357632716032 -26 1057 31
805153357709059456 -28 1055 31
805153357785402880 -14 1061 25
805153357861746304 -1 1007 22
805153357938089728 -80 1112 83
805153358014433152 16 1138 -1
805153358090776704 -44 1047 24
805153358167120128 149 1019 105
805153358243463552 22 1108 44
805153358319806976 -14 1096 -13
805153358396150400 -50 1049 12
805153358472493952 -62 1090 -13
805153358548837376 8 996 4
805153358625180800 -44 1052 160
805153358701524224 -116 1084 -3
805153358777867648 -53 1090 22
805153358854211072 21 1063 94
805153358930554624 -18 1048 -9
805153359006898048 -3 1075 57
805153359083241472 -7 1020 -23
805153359159584896 -4 1059 42
805153359235928320 -23 1055 28
805153359312271872 -45 1062 27
805153359388615296 -19 1057 32
805153359464958720 14 1042 60
805153359541302144 -18 1058 28
805153359617645568 -18 1058 16
805153359693988992 -48 1063 21
805153359770332544 -12 1058 25
805153359846675968 -8 1054 38
805153359923019392 -17 1058 30
805153359999362816 -18 1056 27
805153360075706282 -15 1056 30
805153360152049280 -17 1055 32
805153360228392320 -15 1056 33
805153360304735360 -16 1056 33
805153360381078528 -18 1055 31
805153360457421568 -16 1057 32
805153360533764608 -17 1056 32
805153360610107648 -15 1056 33
805153360686450688 -18 1059 32
805153360762793856 -17 1059 34
805153360839136896 -17 1056 34
805153360915479936 -13 1058 33
805153360991822976 -14 1056 31
805153361068166016 -17 1058 34
805153361144509184 -22 1050 43
805153361220852224 -66 1051 -19
805153361297195264 -24 1064 30
805153361373538304 -16 1057 31
805153361449881344 -14 1060 34
805153361526224512 -10 1039 51
805153361602567552 26 1041 70
805153361678910592 -51 1094 -23
805153361755253632 -1 1053 46
805153361831596672 12 1066 50
805153361907939840 -64 1055 -3
805153361984282880 1 1041 16
805153362060625920 -3 1051 -5
805153362136968960 -76 1033 36
805153362213312000 -90 1079 97
805153362289655168 314 1252 77
805153362365998208 -42 1039 32
805153362442341248 -24 1058 48
805153362518684288 -83 1066 32
805153362595027328 -34 1068 82
805153362671370496 -13 1034 4
805153362747713536 79 1013 39
805153362824056576 -104 1131 45
805153362900399616 -82 1112 67
805153362976742656 -2 1083 19
805153363053085824 33 1064 -31
805153363129428864 -25 1034 63
805153363205771904 4 1032 32
805153363282114944 -43 1082 19
805153363358457984 56 995 58
805153363434801152 10 1044 82
805153363511144192 -18 989 77
805153363587487232 -44 1042 77
805153363663830272 -66 1056 55
805153363740173312 -18 1081 49
805153363816516480 4 1067 4
805153363892859520 -14 1024 64
805153363969202560 -44 1045 56
805153364045545600 -28 1046 103
805153364121888768 56 1095 48
805153364198231808 -129 1069 35
805153364274574848 8 1044 58
805153364350917888 -100 1052 -16
805153364427260928 -39 1048 50
805153364503604096 -43 1053 18
805153364579947136 -9 1042 29
805153364656290176 -55 1087 61
805153364732633216 134 1075 13
805153364808976256 -63 1039 69
805153364885319424 -3 1063 24
805153364961662464 -27 1056 33
805153365038005504 -30 1058 48
805153365114348544 -28 1055 38
805153365190691584 -28 1056 41
805153365267034752 -31 1053 34
805153365343377792 -78 1002 22
805153365419720832 -12 1060 24
805153365496063872 -79 1062 100
805153365572406912 -72 1028 31
805153365648750080 -16 1063 66
805153365725093120 -47 1049 3
805153365801436160 -22 1045 12
805153365877779200 -62 1052 52
805153365954122240 -44 1062 46
805153366030465408 -39 1081 -52
805153366106808448 -46 1044 111
805153366183151550 -24 1079 38
805153366259494912 -63 1091 41
805153366335838336 -48 1135 88
805153366412181760 117 1045 -15
805153366488525184 -112 1019 21
805153366564868608 -15 994 24
805153366641212032 73 1022 69
805153366717555456 -61 1068 -9
805153366793898880 -18 1043 12
805153366870242176 -50 1051 22
805153366946585600 -4 1043 42
805153367022929024 -84 1076 -47
805153367099272448 34 1057 78
805153367175615872 37 1043 33
805153367251959296 -19 1067 41
805153367328302720 -84 1068 -18
805153367404646144 -73 1102 25
805153367480989568 46 1033 39
805153367557332992 -95 1073 -14
805153367633676416 -60 1063 -14
805153367710019840 -87 977 -2
805153367786363264 -30 1057 -7
805153367862706688 -71 1016 47
805153367939049984 84 932 41
805153368015393408 -37 1013 87
805153368091736832 -25 1057 33
805153368168080256 -29 1056 24
805153368244423680 -8 1054 43
805153368320767104 2 1041 68
805153368397110528 -27 1057 14
805153368473453952 -17 1057 47
805153368549797376 -18 1056 35
805153368626140800 -22 1057 30
805153368702484224 -27 1056 30
805153368778827648 4 1055 60
805153368855171072 -22 1057 33
805153368931514496 -20 1056 36
805153369007857792 -19 1052 34
805153369084201216 -19 1052 35
805153369160544640 -19 1055 37
805153369236888064 -21 1056 35
805153369313231488 -16 1056 37
805153369389574912 -19 1058 36
805153369465918336 -18 1056 34
805153369542261760 -21 1056 35
805153369618605184 -18 1058 36
805153369694948608 -18 1056 35
805153369771292032 -18 1057 39
805153369847635456 -21 1056 35
805153369923978880 -20 1055 37
805153370000322304 -18 1055 35
805153370076665600 -18 1056 35
805153370153009024 -19 1057 35
805153370229352448 -18 1056 34
805153370305695872 -18 1058 35
805153370382039296 -17 1058 39
805153370458382720 -22 1057 36
805153370534726144 -18 1057 36
805153370611069568 -20 1057 36
805153370687412992 -20 1058 36
805153370763756416 -21 1056 36
805153370840099840 -17 1054 33
805153370916443264 -17 1057 35
805153370992786688 -19 1056 36
805153371069130112 -19 1056 38
805153371145473408 -14 1056 37
805153371221816832 -20 1058 35
805153371298160256 -18 1055 36
805153371374503680 -21 1056 37
805153371450847104 -20 1055 37
805153371527190528 -19 1058 35
805153371603533952 -20 1056 35
805153371679877376 -18 1058 36
805153371756220800 -19 1056 36
805153371832564224 -17 1057 36
805153371908907648 -19 1057 35
805153371985251072 -20 1056 36
805153372061594496 -19 1057 37
805153372137937920 -20 1057 33
805153372214281344 -18 1054 37
805153372290624640 -19 1055 37
805153372366968064 -19 1056 35
805153372443311488 -21 1054 36
805153372519654912 -21 1056 34
805153372595998336 -18 1058 35
805153372672341760 -19 1055 35
805153372748685184 -18 1058 37
805153372825028608 -19 1057 35
805153372901372032 -17 1055 35
805153372977715456 -21 1053 37
805153373054058880 -17 1057 37
805153373130402304 -19 1057 35
805153373206745728 -18 1054 36
805153373283089152 -21 1054 37
805153373359432448 -20 1057 38
805153373435775872 -19 1054 36
805153373512119296 -18 1057 33
805153373588462720 -20 1058 37
805153373664806144 -20 1056 35
805153373741149568 -20 1057 36
805153373817492992 -18 1055 35
805153373893836416 -18 1053 36
805153373970179840 -19 1055 36
805153374046523264 -20 1057 36
805153374122866688 -19 1056 34
805153374199210112 -21 1056 34
805153374275553536 -19 1058 35
805153374351896960 -18 1055 34
805153374428240256 -18 1055 34
805153374504583680 -18 1060 35
805153374580927104 -20 1055 37
805153374657270528 -21 1055 36
805153374733613952 -18 1054 37
805153374809957376 -18 1055 35
805153374886300800 -19 1058 36
805153374962644224 -20 1055 35
805153375038987648 -21 1056 32
805153375115331072 -20 1055 35
805153375191674519 -19 1058 36
805153375268018048 -19 1055 38
805153375344361600 -18 1057 36
805153375420705024 -20 1056 35
805153375497048576 -19 1056 35
805153375573392000 -19 1057 36
805153375649735552 -19 1056 37
805153375726079104 -20 1055 37
805153375802422528 -21 1056 37
805153375878766080 -17 1055 38
805153375955109504 -17 1053 35
805153376031453056 -19 1060 37
805153376107796480 -20 1057 35
805153376184140032 -20 1054 38
805153376260483584 -19 1055 36
805153376336827008 -19 1056 35
805153376413170560 -19 1057 39
805153376489513984 -20 1057 34
805153376565857536 -18 1056 38
805153376642201088 -19 1055 36
805153376718544512 -19 1055 37
805153376794888064 -19 1058 35
805153376871231488 -18 1053 35
805153376947575040 -22 1055 36
805153377023918464 -18 1055 37
805153377100262016 -20 1056 35
805153377176605568 -19 1057 35
805153377252948992 -19 1056 37
805153377329292544 -18 1055 36
805153377405635968 -18 1055 36
805153377481979520 -18 1056 36
805153377558323072 -18 1055 38
805153377634666496 -19 1057 34
805153377711010048 -20 1058 35
805153377787353472 -18 1058 35
805153377863697024 -19 1056 35
805153377940040448 -18 1058 37
805153378016383978 -19 1056 33
