TIMESTAMP X(Gauss) Y(Gauss) Z(Gauss)
805153311507377408 -1.3395001 -0.064500004 -0.6675
805153311609220480 -1.314 -0.063 -0.669
805153311711063680 -1.2870001 -0.064500004 -0.6705
805153311812906752 -1.26 -0.064500004 -0.6765
805153311914749824 -1.233 -0.069 -0.684
805153312016593024 -1.206 -0.0735 -0.6795
805153312118436096 -1.176 -0.0705 -0.6735
805153312220279296 -1.1385 -0.0675 -0.6675
805153312322122368 -1.101 -0.066 -0.6555
805153312423965440 -1.068 -0.064500004 -0.64350003
805153312525808640 -1.035 -0.064500004 -0.6255
805153312627651712 -1.0035 -0.0675 -0.603
805153312729494784 -0.978 -0.066 -0.588
805153312831337984 -0.95100003 -0.063 -0.5685
805153312933181056 -0.9345 -0.064500004 -0.5535
805153313035024256 -0.927 -0.066 -0.5325
805153313136867328 -0.906 -0.072 -0.5115
805153313238710400 -0.8865 -0.072 -0.4905
805153313340553600 -0.873 -0.0555 -0.4665
805153313442396672 -0.8475 -0.039 -0.4425
805153313544239744 -0.84000003 -0.0495 -0.4215
805153313646082944 -0.8535 -0.069 -0.405
805153313747926016 -0.858 -0.066 -0.393
805153313849769088 -0.855 -0.069 -0.3795
805153313951612288 -0.846 -0.0705 -0.36450002
805153314053455360 -0.828 -0.0615 -0.3555
805153314155298560 -0.8325 -0.0585 -0.333
805153314257141632 -0.8505 -0.064500004 -0.2985
805153314358984704 -0.8535 -0.066 -0.2775
805153314460827904 -0.858 -0.063 -0.255
805153314562670976 -0.8625 -0.0675 -0.2295
805153314664514048 -0.87 -0.0705 -0.201
805153314766357248 -0.8805 -0.063 -0.1815
805153314868200320 -0.885 -0.057 -0.168
805153314970043392 -0.8925 -0.060000002 -0.15450001
805153315071886592 -0.9015 -0.060000002 -0.147
805153315173729692 -0.8955 -0.054 -0.1365
805153315275535232 -0.903 -0.0555 -0.120000005
805153315377340800 -0.927 -0.054 -0.1035
805153315479146368 -0.948 -0.0495 -0.081
805153315580951936 -0.9735 -0.0495 -0.063
805153315682757504 -0.9915 -0.052500002 -0.051
805153315784562944 -1.0065 -0.057 -0.0405
805153315886368512 -1.02 -0.054 -0.030000001
805153315988174080 -1.035 -0.051 -0.0195
805153316089979648 -1.059 -0.0495 -0.0105
805153316191785216 -1.086 -0.045 0.0045
805153316293590784 -1.101 -0.045 0.012
805153316395396352 -1.098 -0.048 0.012
805153316497201920 -1.074 -0.036 0.009
805153316599007360 -1.071 -0.036 0.0045
805153316700812928 -1.0830001 -0.0345 0.009
805153316802618496 -1.0875 -0.0375 0.0135
805153316904424064 -1.1085 -0.054 0.015000001
805153317006229632 -1.128 -0.052500002 0.021
805153317108035200 -1.1535 -0.0495 0.030000001
805153317209840768 -1.1835 -0.0435 0.033
805153317311646336 -1.206 -0.039 0.033
805153317413451776 -1.2285 -0.0375 0.0345
805153317515257344 -1.257 -0.0375 0.033
805153317617062912 -1.2855 -0.039 0.0315
805153317718868480 -1.314 -0.0405 0.0255
805153317820674048 -1.35 -0.0375 0.0225
805153317922479616 -1.386 -0.036 0.0135
805153318024285184 -1.413 -0.0375 -0.003
805153318126090752 -1.443 -0.0375 -0.0165
805153318227896192 -1.4685 -0.033 -0.033
805153318329701760 -1.494 -0.0315 -0.057
805153318431507328 -1.524 -0.033 -0.0795
805153318533312896 -1.536 -0.0345 -0.099
805153318635118464 -1.5525 -0.0405 -0.1185
805153318736924032 -1.5735 -0.039 -0.1485
805153318838729600 -1.593 -0.0405 -0.177
805153318940535168 -1.6065 -0.0405 -0.198
805153319042340608 -1.614 -0.0405 -0.22500001
805153319144146176 -1.62 -0.045 -0.246
805153319245951744 -1.6275 -0.0495 -0.264
805153319347757312 -1.6245 -0.051 -0.28350002
805153319449562880 -1.623 -0.045 -0.3045
805153319551368448 -1.6245 -0.045 -0.3285
805153319653174016 -1.626 -0.0465 -0.3465
805153319754979584 -1.6215 -0.042 -0.36900002
805153319856785152 -1.6125001 -0.0405 -0.3885
805153319958590592 -1.6125001 -0.0375 -0.408
805153320060396160 -1.5945001 -0.042 -0.441
805153320162201728 -1.5645 -0.0495 -0.47550002
805153320264007296 -1.5195 -0.045 -0.498
805153320365812864 -1.512 -0.0285 -0.51
805153320467618432 -1.542 -0.036 -0.5205
805153320569424000 -1.5495 -0.051 -0.5355
805153320671229568 -1.548 -0.0495 -0.5385
805153320773035008 -1.542 -0.0495 -0.54
805153320874840576 -1.536 -0.048 -0.5445
805153320976646144 -1.536 -0.051 -0.5445
805153321078451712 -1.5375 -0.051 -0.5445
805153321180257280 -1.5345 -0.051 -0.5475
805153321282062848 -1.524 -0.052500002 -0.5445
805153321383868416 -1.521 -0.052500002 -0.5505
805153321485673984 -1.5090001 -0.0495 -0.5535
805153321587479424 -1.518 -0.051 -0.546
805153321689284992 -1.5405 -0.0555 -0.543
805153321791090560 -1.548 -0.051 -0.546
805153321892896128 -1.545 -0.0465 -0.5475
805153321994701696 -1.536 -0.0465 -0.543
805153322096507264 -1.539 -0.0465 -0.5445
805153322198312832 -1.539 -0.052500002 -0.549
805153322300118400 -1.5345 -0.057 -0.546
805153322401923840 -1.5345 -0.057 -0.5505
805153322503729408 -1.536 -0.060000002 -0.5505
805153322605534976 -1.536 -0.0555 -0.549
805153322707340544 -1.536 -0.051 -0.5505
805153322809146112 -1.53 -0.054 -0.549
805153322910951680 -1.5255 -0.060000002 -0.5565
805153323012757248 -1.521 -0.057 -0.56700003
805153323114562816 -1.5045 -0.0585 -0.579
805153323216368256 -1.4865 -0.0585 -0.59250003
805153323318173824 -1.473 -0.060000002 -0.606
805153323419979392 -1.44 -0.054 -0.6285
805153323521784960 -1.392 -0.051 -0.645
805153323623590528 -1.3575 -0.0585 -0.6555
805153323725396096 -1.3155 -0.0615 -0.6705
805153323827201664 -1.266 -0.063 -0.67800003
805153323929007232 -1.221 -0.066 -0.6795
805153324030812800 -1.1775 -0.064500004 -0.67800003
805153324132618240 -1.1295 -0.064500004 -0.669
805153324234423808 -1.0605 -0.057 -0.657
805153324336229376 -1.0215 -0.0585 -0.64350003
805153324438034944 -1.0095 -0.0705 -0.6255
805153324539840512 -0.9825 -0.0735 -0.6045
805153324641646080 -0.95100003 -0.075 -0.5745
805153324743451648 -0.912 -0.066 -0.546
805153324845257216 -0.879 -0.066 -0.5175
805153324947062656 -0.873 -0.0735 -0.489
805153325048868224 -0.873 -0.078 -0.4665
805153325150673792 -0.8625 -0.0765 -0.444
805153325252479360 -0.8595 -0.075 -0.429
805153325354284928 -0.8565 -0.0795 -0.42450002
805153325456090496 -0.852 -0.0825 -0.42450002
805153325557896064 -0.855 -0.0765 -0.42450002
805153325659701632 -0.852 -0.0735 -0.396
805153325761507072 -0.8325 -0.072 -0.354
805153325863312640 -0.828 -0.069 -0.3
805153325965118208 -0.846 -0.064500004 -0.252
805153326066923798 -0.8685 -0.060000002 -0.2115
805153326168750208 -0.8985 -0.0555 -0.153
805153326270576640 -0.9405 -0.051 -0.096
805153326372403072 -0.978 -0.048 -0.057
805153326474229376 -1.008 -0.045 -0.0255
805153326576055808 -1.041 -0.048 -0.0135
805153326677882240 -1.071 -0.048 -0.0045
805153326779708672 -1.101 -0.045 0.012
805153326881534976 -1.1115 -0.0345 0.018
805153326983361408 -1.1235 -0.033 0.021
805153327085187840 -1.14 -0.042 0.0225
805153327187014272 -1.149 -0.042 0.0255
805153327288840704 -1.1565 -0.036 0.024
805153327390667008 -1.1685001 -0.033 0.027
805153327492493440 -1.194 -0.036 0.033
805153327594319872 -1.2165 -0.036 0.036
805153327696146304 -1.227 -0.0225 0.039
805153327797972736 -1.227 -0.0075000003 0.036
805153327899799040 -1.278 -0.0195 0.027
805153328001625472 -1.359 -0.036 0.018
805153328103451904 -1.4025 -0.030000001 0.0045
805153328205278336 -1.434 -0.0285 -0.0135
805153328307104640 -1.47 -0.027 -0.033
805153328408931072 -1.512 -0.0315 -0.0675
805153328510757504 -1.551 -0.036 -0.1065
805153328612583936 -1.5765 -0.0375 -0.1425
805153328714410368 -1.599 -0.042 -0.186
805153328816236672 -1.6185 -0.039 -0.2325
805153328918063104 -1.6290001 -0.0405 -0.2775
805153329019889536 -1.6290001 -0.048 -0.31350002
805153329121715968 -1.623 -0.0465 -0.3555
805153329223542272 -1.6185 -0.0435 -0.3975
805153329325368704 -1.608 -0.051 -0.4395
805153329427195136 -1.5885 -0.052500002 -0.47550002
805153329529021568 -1.569 -0.051 -0.5085
805153329630848000 -1.5555 -0.054 -0.5295
805153329732674304 -1.5465 -0.0615 -0.54
805153329834500736 -1.542 -0.063 -0.546
805153329936327168 -1.542 -0.0585 -0.546
805153330038153600 -1.5435001 -0.060000002 -0.549
805153330139979904 -1.5435001 -0.063 -0.543
805153330241806336 -1.5435001 -0.0585 -0.5445
805153330343632768 -1.5435001 -0.0555 -0.5505
805153330445459200 -1.545 -0.057 -0.5475
805153330547285632 -1.545 -0.0615 -0.5475
805153330649111936 -1.542 -0.0615 -0.543
805153330750938368 -1.5435001 -0.057 -0.54
805153330852764800 -1.539 -0.051 -0.54150003
805153330954591232 -1.5255 -0.051 -0.546
805153331056417664 -1.533 -0.057 -0.549
805153331158243968 -1.545 -0.0585 -0.5475
805153331260070400 -1.545 -0.0555 -0.546
805153331361896832 -1.539 -0.052500002 -0.543
805153331463723264 -1.5345 -0.057 -0.5475
805153331565549568 -1.536 -0.060000002 -0.549
805153331667376000 -1.5345 -0.057 -0.552
805153331769202432 -1.533 -0.057 -0.552
805153331871028864 -1.5315 -0.0615 -0.5505
805153331972855296 -1.533 -0.063 -0.5535
805153332074681600 -1.5315 -0.060000002 -0.558
805153332176508032 -1.5285 -0.0615 -0.5595
805153332278334464 -1.5225 -0.069 -0.5685
805153332380160896 -1.5165 -0.064500004 -0.576
805153332481987200 -1.5045 -0.054 -0.5805
805153332583813632 -1.497 -0.051 -0.588
805153332685640064 -1.491 -0.057 -0.6
805153332787466496 -1.467 -0.0585 -0.6105
805153332889292928 -1.4415001 -0.063 -0.6255
805153332991119232 -1.4085 -0.069 -0.645
805153333092945664 -1.3665 -0.0675 -0.6585
805153333194772096 -1.326 -0.0675 -0.6705
805153333296598528 -1.2870001 -0.0705 -0.681
805153333398424960 -1.242 -0.0765 -0.6825
805153333500251264 -1.1865 -0.078 -0.67800003
805153333602077696 -1.131 -0.072 -0.6705
805153333703904128 -1.0830001 -0.069 -0.66
805153333805730560 -1.041 -0.0735 -0.639
805153333907556864 -0.9975 -0.072 -0.6105
805153334009383296 -0.957 -0.075 -0.579
805153334111209728 -0.9315 -0.0705 -0.5535
805153334213036160 -0.912 -0.066 -0.537
805153334314862592 -0.897 -0.0675 -0.5145
805153334416688896 -0.8865 -0.066 -0.489
805153334518515328 -0.873 -0.069 -0.4665
805153334620341760 -0.87 -0.0675 -0.4575
805153334722168192 -0.8475 -0.069 -0.459
805153334823994496 -0.846 -0.0705 -0.4605
805153334925820928 -0.8565 -0.0675 -0.4215
805153335027647360 -0.8415 -0.064500004 -0.354
805153335129473792 -0.8445 -0.063 -0.306
805153335231300224 -0.855 -0.0615 -0.25800002
805153335333126528 -0.87450004 -0.0555 -0.201
805153335434952960 -0.906 -0.0465 -0.1425
805153335536779392 -0.9195 -0.036 -0.1035
805153335638605824 -0.9375 -0.042 -0.075
805153335740432256 -0.97650003 -0.0495 -0.048
805153335842258560 -1.005 -0.042 -0.0285
805153335944084992 -1.029 -0.036 -0.0225
805153336045911424 -1.047 -0.033 -0.015000001
805153336147737856 -1.062 -0.0345 -0.0075000003
805153336249564160 -1.0635 -0.033 -0.0075000003
805153336351390612 -1.0695 -0.030000001 -0.0045
805153336453212032 -1.0830001 -0.030000001 0.0015
805153336555033472 -1.1055 -0.0285 0.0135
805153336656854912 -1.14 -0.030000001 0.024
805153336758676224 -1.1850001 -0.033 0.0255
805153336860497664 -1.2315 -0.036 0.0315
805153336962319104 -1.278 -0.036 0.033
805153337064140544 -1.329 -0.033 0.0255
805153337165961984 -1.383 -0.036 0.0135
805153337267783424 -1.4325 -0.0375 -0.009
805153337369604736 -1.4685 -0.036 -0.033
805153337471426176 -1.497 -0.030000001 -0.057
805153337573247616 -1.5270001 -0.030000001 -0.0855
805153337675069056 -1.557 -0.0315 -0.1245
805153337776890496 -1.584 -0.036 -0.1635
805153337878711808 -1.599 -0.042 -0.1815
805153337980533248 -1.6065 -0.0435 -0.189
805153338082354688 -1.6035 -0.045 -0.1905
805153338184176128 -1.6005 -0.036 -0.189
805153338285997568 -1.605 -0.036 -0.1935
805153338387819008 -1.614 -0.042 -0.228
805153338489640320 -1.623 -0.039 -0.276
805153338591461760 -1.6245 -0.0405 -0.3165
805153338693283200 -1.626 -0.051 -0.3675
805153338795104640 -1.6185 -0.0585 -0.4035
805153338896926080 -1.605 -0.063 -0.438
805153338998747520 -1.596 -0.066 -0.477
805153339100568832 -1.5780001 -0.064500004 -0.5055
805153339202390272 -1.5495 -0.064500004 -0.5295
805153339304211712 -1.533 -0.066 -0.555
805153339406033152 -1.5255 -0.0615 -0.56700003
805153339507854592 -1.5195 -0.0615 -0.57
805153339609675904 -1.5255 -0.0675 -0.576
805153339711497344 -1.5270001 -0.0675 -0.5745
805153339813318784 -1.5315 -0.0675 -0.5625
805153339915140224 -1.542 -0.066 -0.555
805153340016961664 -1.524 -0.064500004 -0.5565
805153340118783104 -1.5225 -0.0675 -0.5535
805153340220604416 -1.5405 -0.0675 -0.5475
805153340322425856 -1.542 -0.0705 -0.549
805153340424247296 -1.545 -0.072 -0.5505
805153340526068736 -1.5435001 -0.066 -0.546
805153340627890176 -1.542 -0.064500004 -0.5445
805153340729711488 -1.542 -0.064500004 -0.5475
805153340831532928 -1.5435001 -0.0615 -0.5505
805153340933354368 -1.5405 -0.060000002 -0.5505
805153341035175808 -1.539 -0.063 -0.555
805153341136997248 -1.542 -0.064500004 -0.555
805153341238818688 -1.5435001 -0.063 -0.552
805153341340640000 -1.542 -0.060000002 -0.549
805153341442461440 -1.542 -0.0555 -0.549
805153341544282880 -1.5375 -0.0615 -0.5505
805153341646104320 -1.539 -0.0675 -0.5505
805153341747925760 -1.545 -0.064500004 -0.549
805153341849747200 -1.542 -0.066 -0.5505
805153341951568512 -1.5375 -0.0675 -0.5505
805153342053389952 -1.542 -0.069 -0.552
805153342155211392 -1.536 -0.066 -0.555
805153342257032832 -1.5315 -0.0615 -0.552
805153342358854272 -1.536 -0.064500004 -0.5535
805153342460675584 -1.5405 -0.0675 -0.5565
805153342562497024 -1.539 -0.0675 -0.5505
805153342664318464 -1.542 -0.066 -0.5475
805153342766139904 -1.5465 -0.066 -0.5475
805153342867961344 -1.5495 -0.064500004 -0.5355
805153342969782784 -1.557 -0.064500004 -0.525
805153343071604096 -1.5735 -0.063 -0.5115
805153343173425536 -1.596 -0.057 -0.4875
805153343275246976 -1.6065 -0.0585 -0.462
805153343377068416 -1.6065 -0.0585 -0.4365
805153343478889856 -1.6125001 -0.057 -0.414
805153343580711168 -1.6245 -0.0555 -0.381
805153343682532608 -1.6290001 -0.052500002 -0.348
805153343784354048 -1.632 -0.051 -0.3075
805153343886175488 -1.6335 -0.0495 -0.267
805153343987996928 -1.626 -0.0435 -0.231
805153344089818368 -1.6110001 -0.0405 -0.1965
805153344191639680 -1.5885 -0.0405 -0.1575
805153344293461120 -1.5645 -0.0375 -0.1215
805153344395282560 -1.5375 -0.0345 -0.0915
805153344497104000 -1.506 -0.0345 -0.060000002
805153344598925440 -1.4685 -0.030000001 -0.033
805153344700746880 -1.4235001 -0.0285 -0.0075000003
805153344802568192 -1.383 -0.0315 0.0135
805153344904389632 -1.3515 -0.036 0.024
805153345006211072 -1.317 -0.039 0.0315
805153345108032512 -1.275 -0.0405 0.0345
805153345209853952 -1.245 -0.039 0.036
805153345311675264 -1.2195001 -0.042 0.0405
805153345413496704 -1.194 -0.0315 0.036
805153345515318144 -1.1805 -0.024 0.033
805153345617139584 -1.1925 -0.036 0.0345
805153345718961024 -1.206 -0.0405 0.036
805153345820782464 -1.2015 -0.042 0.0345
805153345922603776 -1.1835 -0.042 0.030000001
805153346024425216 -1.155 -0.0435 0.024
805153346126246656 -1.1265 -0.045 0.0195
805153346228068096 -1.095 -0.0465 0.0135
805153346329889536 -1.0575 -0.0495 -0.006
805153346431710848 -1.017 -0.057 -0.027
805153346533532288 -0.9825 -0.0585 -0.0495
805153346635353728 -0.957 -0.063 -0.0735
805153346737175168 -0.93 -0.066 -0.097500004
805153346838996608 -0.9045 -0.064500004 -0.126
805153346940818048 -0.89100003 -0.0675 -0.1485
805153347042639360 -0.882 -0.0675 -0.156
