TIMESTAMP X(Gauss) Y(Gauss) Z(Gauss)
804346125093351680 -0.573 0.0405 -0.399
804346125192544256 -0.579 0.0405 -0.39450002
804346125291736832 -0.5805 0.042 -0.393
804346125390929408 -0.573 0.042 -0.39000002
804346125490122112 -0.582 0.045 -0.3885
804346125589314688 -0.5895 0.051 -0.387
804346125688507264 -0.5715 0.066 -0.3855
804346125787699840 -0.5655 0.0885 -0.3825
804346125886892544 -0.56700003 0.1245 -0.3825
804346125986085120 -0.543 0.1605 -0.384
804346126085277696 -0.5145 0.1905 -0.387
804346126184470272 -0.4845 0.213 -0.3885
804346126283662976 -0.447 0.22500001 -0.387
804346126382855552 -0.4275 0.228 -0.3885
804346126482048128 -0.411 0.2235 -0.3885
804346126581240704 -0.4005 0.222 -0.3915
804346126680433408 -0.405 0.2175 -0.393
804346126779625984 -0.4035 0.219 -0.3885
804346126878818560 -0.4035 0.2235 -0.3885
804346126978011136 -0.4035 0.2325 -0.39000002
804346127077203840 -0.399 0.2385 -0.39000002
804346127176396416 -0.399 0.231 -0.39000002
804346127275588992 -0.402 0.228 -0.3915
804346127374781568 -0.4095 0.231 -0.393
804346127473974272 -0.4185 0.228 -0.393
804346127573166848 -0.426 0.222 -0.39450002
804346127672359424 -0.42450002 0.2235 -0.393
804346127771552000 -0.423 0.2235 -0.3915
804346127870744704 -0.4335 0.2205 -0.39000002
804346127969937280 -0.4365 0.2205 -0.3855
804346128069129856 -0.4335 0.2205 -0.39000002
804346128168322432 -0.4365 0.222 -0.39450002
804346128267515136 -0.4395 0.22500001 -0.3915
804346128366707712 -0.4335 0.231 -0.3855
804346128465900288 -0.4185 0.228 -0.3855
804346128565092864 -0.3975 0.228 -0.39000002
804346128664285440 -0.36450002 0.231 -0.3915
804346128763478144 -0.3345 0.2145 -0.39000002
804346128862670720 -0.3015 0.1935 -0.387
804346128961863296 -0.27 0.1755 -0.387
804346129061055872 -0.2535 0.156 -0.39000002
804346129160248576 -0.246 0.135 -0.3915
804346129259441152 -0.2265 0.108 -0.3915
804346129358633728 -0.2205 0.0825 -0.39450002
804346129457826304 -0.2235 0.0615 -0.399
804346129557019008 -0.2175 0.042 -0.399
804346129656211584 -0.222 0.033 -0.396
804346129755404160 -0.2235 0.033 -0.39450002
804346129854596736 -0.216 0.0315 -0.396
804346129953789440 -0.2175 0.0255 -0.399
804346130052982016 -0.219 0.0285 -0.3975
804346130152174592 -0.2145 0.0315 -0.393
804346130251367168 -0.2145 0.0315 -0.393
804346130350559872 -0.219 0.030000001 -0.3915
804346130449752448 -0.219 0.0225 -0.39000002
804346130548945024 -0.21000001 0.0375 -0.387
804346130648137600 -0.2085 0.045 -0.3855
804346130747330304 -0.21000001 0.0435 -0.39000002
804346130846522880 -0.207 0.0495 -0.39000002
804346130945715456 -0.2115 0.0465 -0.39000002
804346131044908032 -0.207 0.048 -0.3885
804346131144100736 -0.207 0.048 -0.3885
804346131243293312 -0.2085 0.045 -0.3855
804346131342485888 -0.213 0.0465 -0.387
804346131441678464 -0.213 0.036 -0.3885
804346131540871168 -0.216 0.0195 -0.3885
804346131640063744 -0.228 -0.0045 -0.39450002
804346131739256320 -0.2475 -0.039 -0.39450002
804346131838448896 -0.2685 -0.0735 -0.396
804346131937641600 -0.3075 -0.1065 -0.39450002
804346132036834176 -0.3555 -0.1305 -0.393
804346132136026752 -0.387 -0.1275 -0.396
804346132235219328 -0.408 -0.123 -0.396
