TIMESTAMP X(deg/sec) Y(deg/sec) Z(deg/sec)
805152770554359808 -0.84000003 -1.61 -0.7
805152770631282944 -0.84000003 -1.6800001 -0.7
805152770708205952 -0.91 -1.61 -0.7
805152770785129088 -0.91 -1.61 -0.7
805152770862052096 -0.91 -1.61 -0.7
805152770938975232 -0.91 -1.61 -0.7
805152771015898368 -0.91 -1.61 -0.7
805152771092821376 -0.91 -1.61 -0.7
805152771169744512 -0.91 -1.61 -0.7
805152771246667520 -0.91 -1.61 -0.7
805152771323590656 -0.91 -1.61 -0.63
805152771400513664 -0.91 -1.54 -0.77
805152771477436800 -0.84000003 -1.6800001 -0.56
805152771554359808 -0.91 -1.61 -0.63
805152771631282944 -0.91 -1.54 -0.7
805152771708205952 -0.91 -1.82 -0.42000002
805152771785129088 0.28 -1.75 -0.42000002
805152771862052096 2.8700001 -2.03 0.0
805152771938975232 3.92 -1.6800001 -0.77
805152772015898368 5.53 -1.75 -0.77
805152772092821376 10.71 -1.82 -0.91
805152772169744512 21.28 -2.03 -0.91
805152772246667520 25.97 -2.1 -0.98
805152772323590656 20.3 -2.03 0.07
805152772400513664 13.93 -1.96 -2.03
805152772477436800 21.49 -1.96 -0.7
805152772554359808 31.99 -2.17 -2.1
805152772631282944 22.54 -1.89 -0.98
805152772708205952 29.19 -2.1 -1.12
805152772785129088 31.85 -2.24 -1.19
805152772862052096 41.65 -2.31 -1.47
805152772938975232 43.19 -2.24 -1.26
805152773015898368 44.170002 -2.24 -1.33
805152773092821376 37.52 -2.03 -0.98
805152773169744512 38.36 -2.17 -1.26
805152773246667520 36.89 -2.17 -1.33
805152773323590656 48.65 -2.38 -1.4
805152773400513664 51.31 -2.59 -1.61
805152773477436800 61.39 -2.73 -1.61
805152773554359808 50.26 -2.8 -1.75
805152773631282944 36.19 -3.22 -2.24
805152773708205940 31.01 -1.33 -0.49
805152773784545152 26.74 -2.38 -1.19
805152773860884352 22.54 -1.54 -0.91
805152773937223680 21.210001 -2.1 -1.05
805152774013562880 29.61 -3.78 -2.8700001
805152774089902208 34.51 -1.82 -1.05
805152774166241408 38.08 -1.19 -0.63
805152774242580608 40.39 -1.82 -1.05
805152774318919936 41.16 -2.31 -1.26
805152774395259136 42.77 -2.66 -1.47
805152774471598464 40.46 -2.17 -1.47
805152774547937664 33.25 -1.33 -1.26
805152774624276864 31.64 -2.73 -1.19
805152774700616192 31.43 -2.66 -1.26
805152774776955392 31.78 -2.24 -1.19
805152774853294720 34.09 -1.6800001 -1.26
805152774929633920 43.61 -2.59 -1.54
805152775005973120 49.63 -2.24 -1.6800001
805152775082312448 51.8 -2.52 -1.75
805152775158651648 44.24 -2.73 -1.26
805152775234990976 42.49 -2.38 -1.4
805152775311330176 47.32 -2.8 -1.33
805152775387669376 48.79 -2.94 -1.61
805152775464008704 31.99 -1.47 -2.1
805152775540347904 39.62 -1.54 -2.03
805152775616687232 50.05 -2.31 -1.6800001
805152775693026432 31.64 -2.1 -1.33
805152775769365632 0.63 -1.61 -0.77
805152775845704960 -0.84000003 -1.61 -0.7
805152775922044160 -0.91 -1.61 -0.7
805152775998383488 -0.91 -1.61 -0.7
805152776074722688 -0.91 -1.61 -0.7
805152776151061888 -0.7 -1.6800001 -0.63
805152776227401216 27.37 -2.1 -1.12
805152776303740416 63.35 -2.8700001 -1.61
805152776380079744 59.15 -3.64 -0.42000002
805152776456418944 41.58 -1.61 -2.94
805152776532758144 52.71 -2.45 -1.6800001
805152776609097472 55.510002 -2.52 -1.82
805152776685436672 54.6 -2.66 -1.47
805152776761776000 68.25 -3.15 -1.4
805152776838115200 58.94 -2.38 -1.82
805152776914454400 49.35 -2.52 -1.75
805152776990793728 50.05 -2.73 -1.33
805152777067132928 33.95 -1.96 -1.82
805152777143472256 43.05 -1.89 -0.98
805152777219811456 32.13 -1.12 3.57
805152777296150656 54.81 -2.8700001 -1.19
805152777372489984 49.84 -3.22 -2.31
805152777448829184 47.81 -2.8700001 -2.1
805152777525168512 33.39 -2.03 -0.98
805152777601507712 24.78 -1.6800001 -0.35
805152777677846912 24.08 -2.31 -1.47
805152777754186240 21.14 -2.8 -5.04
805152777830525440 2.66 -1.89 0.28
805152777906864768 15.89 -2.73 -1.47
805152777983203968 10.57 -0.63 1.4
805152778059543168 13.72 -1.61 -0.49
805152778135882496 25.83 -2.24 -1.47
805152778212221696 27.93 -2.1 -0.98
805152778288561024 39.41 -3.15 -3.01
805152778364900224 37.59 -3.08 -2.52
805152778441239424 30.87 -1.75 -0.98
805152778517578752 37.94 -1.6800001 -0.91
805152778593917952 47.670002 -2.45 -1.6800001
805152778670257280 38.08 -2.8700001 -2.1
805152778746596514 48.02 -2.59 -1.96
805152778822935680 61.53 -2.8 -1.96
805152778899274880 66.36 -3.22 -2.17
805152778975614208 63.35 -2.59 -1.82
805152779051953408 51.03 -2.31 -1.61
805152779128292736 41.65 -2.24 -1.47
805152779204631936 39.55 -2.24 -1.33
805152779280971136 42.84 -2.45 -1.54
805152779357310464 36.54 -2.45 -1.26
805152779433649664 36.4 -2.03 -1.4
805152779509988992 33.95 -1.26 -1.54
805152779586328192 15.47 -0.91 -1.19
805152779662667392 43.82 -3.01 -1.33
805152779739006720 39.41 -1.33 -1.6800001
805152779815345920 42.420002 -0.21000001 -2.31
805152779891685248 51.170002 -1.96 -1.75
805152779968024448 39.2 -3.5 -0.14
805152780044363648 43.4 -2.17 -1.96
805152780120702976 58.52 -2.03 -0.7
805152780197042176 57.96 -2.8 -1.54
805152780273381504 46.27 -3.08 -1.4
805152780349720704 40.11 -2.17 -1.54
805152780426059904 43.26 -2.31 -1.4
805152780502399232 53.83 -2.59 -1.47
805152780578738432 60.97 -2.66 -1.75
805152780655077760 51.59 -3.85 0.7
805152780731416960 48.44 -2.8 -0.91
805152780807756160 75.67 -3.22 0.0
805152780884095488 49.14 -2.8700001 -1.19
805152780960434688 37.66 -2.38 -2.17
805152781036774016 33.11 -2.1 -2.8
805152781113113216 15.82 -2.17 -0.84000003
805152781189452416 26.81 -1.82 1.26
805152781265791744 14.35 -1.75 -0.35
805152781342130944 31.15 -1.82 -0.77
805152781418470272 -1.82 -2.24 -3.5
805152781494809472 5.7400002 -1.4 -0.77
805152781571148672 -0.77 -1.54 -1.6800001
805152781647488000 -1.96 -1.61 -0.84000003
805152781723827200 -2.24 -1.61 -0.98
805152781800166528 2.45 -1.6800001 -0.14
805152781876505728 8.33 -1.61 -0.07
805152781952844928 7.4900002 -1.61 0.07
805152782029184256 8.47 -1.96 -2.38
805152782105523456 2.24 -1.6800001 -1.26
805152782181862784 -1.05 -1.61 -1.4
805152782258201984 -2.38 -1.61 0.21000001
805152782334541184 -0.98 -1.61 -0.84000003
805152782410880512 -0.91 -1.61 -0.7
805152782487219712 -0.84000003 -1.61 -0.63
805152782563559040 -0.91 -1.61 -0.63
805152782639898240 -0.91 -1.61 -0.7
805152782716237440 -0.91 -1.61 -0.63
805152782792576768 -0.91 -1.6800001 -0.63
805152782868915968 -0.91 -1.61 -0.7
805152782945255296 -0.91 -1.61 -0.7
805152783021594496 -0.91 -1.61 -0.63
805152783097933696 -0.91 -1.61 -0.7
805152783174273024 -0.91 -1.61 -0.63
805152783250612224 -0.91 -1.61 -0.63
805152783326951552 -0.91 -1.6800001 -0.84000003
805152783403290752 -0.07 -1.6800001 -1.05
805152783479629952 0.35 -1.75 -0.35
805152783555969280 -1.89 -1.61 -0.42000002
805152783632308480 -1.96 -1.6800001 -1.05
805152783708647808 -0.91 -1.61 -0.77
805152783784987008 -0.91 -1.61 -0.56
805152783861326208 -0.91 -1.6800001 -0.7
805152783937665536 -2.31 -1.61 -0.7
805152784014004736 -3.5 -1.54 -1.05
805152784090344064 -0.42000002 -1.61 -1.05
805152784166683264 0.56 -1.61 -0.84000003
805152784243022464 5.11 -1.75 -0.84000003
805152784319361792 9.8 -1.82 -0.98
805152784395700992 16.59 -1.89 -0.98
805152784472040345 24.57 -2.1 -1.05
805152784548379520 26.53 -2.31 -0.56
805152784624718720 31.15 -2.24 -1.4
805152784701058048 37.59 -2.31 -1.4
805152784777397248 57.68 -2.66 -1.6800001
805152784853736576 63.35 -3.08 -2.8700001
805152784930075776 45.29 -1.96 -0.21000001
805152785006414976 33.11 -2.17 -1.05
805152785082754304 37.87 -2.38 -1.61
805152785159093504 34.23 -2.8700001 -2.52
805152785235432832 41.79 -2.52 -2.59
805152785311772032 50.54 -2.52 -2.03
805152785388111232 51.31 -2.52 -1.61
805152785464450560 59.36 -2.52 -1.4
805152785540789760 59.920002 -2.38 -1.19
805152785617129088 58.87 -2.17 -0.98
805152785693468288 57.61 -2.31 -1.54
805152785769807488 58.03 -3.08 -1.82
805152785846146816 58.52 -2.59 -1.75
805152785922486016 49.91 -1.61 -1.05
805152785998825344 39.97 -2.03 -1.54
805152786075164544 50.82 -1.75 -1.6800001
805152786151503744 63.77 -3.29 -1.75
805152786227843072 71.4 -2.8700001 -1.96
805152786304182272 67.69 -3.5 -1.47
805152786380521600 56.14 -2.59 -1.4
805152786456860800 48.37 -2.66 -1.54
805152786533200000 43.47 -2.17 -1.26
805152786609539328 42.7 -2.45 -1.4
805152786685878528 44.45 -2.8 -1.61
805152786762217856 55.09 -2.59 -1.6800001
805152786838557056 53.9 -3.01 -1.75
805152786914896256 74.13 -2.52 -1.82
805152786991235584 62.02 -1.61 -3.78
805152787067574784 33.6 -1.4 -2.24
805152787143914112 25.9 -2.24 -0.98
805152787220253312 61.32 -3.22 -1.19
805152787296592512 81.13 -3.01 -1.96
805152787372931840 64.12 -2.45 -7.42
805152787449271040 20.58 -1.54 3.15
805152787525610368 40.81 -2.03 2.17
805152787601949568 43.54 -2.38 -1.61
805152787678288768 57.33 -2.73 -1.75
805152787754628096 52.43 -2.66 -1.61
805152787830967296 36.4 -2.31 -1.54
805152787907306624 28.14 -2.24 -1.4
805152787983645824 34.51 -2.38 -1.26
805152788059985024 37.59 -2.52 -1.12
805152788136324352 49.91 -2.73 -1.12
805152788212663552 51.73 -2.8 -2.03
805152788289002880 43.05 -2.52 -1.4
805152788365342080 28.28 -2.17 -0.91
805152788441681280 30.24 -2.45 -1.26
805152788518020608 50.68 -1.89 -0.98
805152788594359808 86.1 -3.22 -2.94
805152788670699136 88.27 -2.8700001 -2.73
805152788747038336 70.42 -2.31 -0.49
805152788823377536 33.74 -1.61 -0.84000003
805152788899716864 20.65 -2.1 -0.56
805152788976056064 26.25 -2.59 -1.82
805152789052395392 46.62 -2.45 -1.19
805152789128734592 46.83 -2.8 -1.75
805152789205073792 55.93 -3.15 -1.61
805152789281413120 27.44 -2.38 -1.12
805152789357752415 37.24 -1.96 -1.47
805152789434091648 46.06 -2.1 -1.54
805152789510430848 64.61 -2.31 -2.94
805152789586770176 12.11 -4.41 -25.2
805152789663109376 40.32 -6.16 19.32
805152789739448704 28.210001 -6.3 9.31
805152789815787904 7.14 -1.4 -0.91
805152789892127104 20.44 -1.61 -1.12
805152789968466432 34.16 -2.66 -1.82
805152790044805632 25.48 -3.01 -1.47
805152790121144960 20.02 -2.66 -1.26
805152790197484160 19.11 -2.17 -1.19
805152790273823360 19.32 -2.17 -1.4
805152790350162688 17.22 -0.98 -1.4
805152790426501888 19.74 -3.78 -1.19
805152790502841216 30.380001 -2.45 -1.54
805152790579180416 31.01 -2.17 -1.61
805152790655519616 31.64 -2.31 -1.6800001
805152790731858944 34.37 -2.52 -1.75
805152790808198144 50.75 -2.31 -2.45
805152790884537472 54.18 -3.78 -2.03
805152790960876672 38.08 -3.92 -1.47
805152791037215872 42.56 -3.57 -1.4
805152791113555200 50.54 -3.64 -1.6800001
805152791189894400 58.59 -2.24 -3.3600001
805152791266233728 62.65 -4.41 -1.12
805152791342572928 66.22 -3.5 -2.1
805152791418912128 69.58 -3.43 -4.13
805152791495251456 62.93 -3.99 -1.26
805152791571590656 46.69 -4.13 -2.52
805152791647929984 55.09 -2.94 -3.3600001
805152791724269184 45.43 -2.59 -2.8700001
805152791800608384 49.14 -1.75 -4.06
805152791876947712 41.16 -2.73 -2.17
805152791953286912 19.39 -2.45 -0.98
805152792029626240 22.47 -2.17 -1.54
805152792105965440 29.75 -2.31 -1.54
805152792182304640 23.59 -2.1 -1.26
805152792258643968 16.38 -2.03 -2.03
805152792334983168 39.55 -2.8 -2.17
805152792411322496 16.52 -2.17 -1.33
805152792487661696 -5.6 -2.1 1.26
805152792564000896 -10.85 -1.6800001 0.84000003
805152792640340224 2.73 -1.61 0.28
805152792716679424 -2.59 -1.05 -3.85
805152792793018752 -1.75 -1.33 -1.26
805152792869357952 -0.98 -1.6800001 -0.63
805152792945697152 -0.84000003 -1.6800001 -0.7
805152793022036480 -0.84000003 -1.61 -0.63
805152793098375680 -0.91 -1.61 -0.7
805152793174715008 -0.91 -1.61 -0.7
805152793251054208 -0.91 -1.61 -0.7
805152793327393408 -0.84000003 -1.61 -0.7
805152793403732736 -0.84000003 -1.61 -0.7
805152793480071936 -0.91 -1.61 -0.7
805152793556411264 -0.91 -1.61 -0.7
805152793632750464 -0.84000003 -1.61 -0.63
805152793709089664 7.98 -1.82 -1.05
805152793785428992 3.57 -1.6800001 -0.91
805152793861768192 -0.91 -1.75 -0.42000002
805152793938107520 -0.35 -1.6800001 -0.63
805152794014446720 12.81 -1.89 -1.47
805152794090785920 26.6 -2.38 -1.61
805152794167125248 21.63 -2.24 -1.47
805152794243464448 25.48 -2.31 -1.4
805152794319803776 39.55 -2.73 -1.61
805152794396142989 41.58 -3.01 -1.61
805152794472481792 41.3 -2.94 -1.89
805152794548820608 39.13 -2.8700001 -1.6800001
805152794625159424 40.74 -2.66 -1.96
805152794701498240 44.59 -2.8700001 -2.03
805152794777836928 48.51 -2.94 -2.1
805152794854175744 37.03 -2.45 -1.61
805152794930514560 40.88 -2.31 -1.54
805152795006853376 41.72 -2.52 -2.24
805152795083192192 39.62 -2.45 -1.96
805152795159531008 47.39 -4.27 -2.31
805152795235869696 49.63 -2.8700001 -1.96
805152795312208512 47.88 -2.59 -2.31
805152795388547328 51.52 -2.8700001 -2.66
805152795464886144 52.43 -3.29 -2.52
805152795541224960 50.12 -3.64 -2.17
805152795617563776 47.74 -3.29 -2.17
805152795693902464 59.08 -3.08 -2.66
805152795770241280 44.87 -1.89 -1.75
805152795846580096 17.01 -1.89 0.28
805152795922918912 38.57 -3.29 -3.5
805152795999257728 34.44 -2.45 -1.82
805152796075596544 44.31 -3.78 -2.17
805152796151935232 35.420002 -1.89 -2.03
805152796228274048 31.92 -2.8 -1.61
805152796304612864 38.22 -3.22 -1.61
805152796380951680 47.670002 -3.29 -2.1
805152796457290496 41.79 -2.8700001 -1.96
805152796533629312 27.02 -2.52 -1.47
805152796609968128 35.63 -2.31 -2.03
805152796686306816 46.34 -3.01 -2.03
805152796762645632 52.64 -3.01 -2.73
805152796838984448 51.94 -3.01 -2.38
805152796915323264 65.87 -3.08 -3.15
805152796991662080 67.97 -3.15 -3.08
805152797068000896 61.39 -3.57 -2.52
805152797144339584 34.02 -2.66 -1.75
805152797220678400 55.44 -3.29 -2.17
805152797297017216 74.97 -3.78 -3.29
805152797373356032 75.11 -3.57 -3.43
805152797449694848 54.6 -3.08 -2.45
805152797526033664 36.05 -2.45 -2.17
805152797602372352 44.38 -2.8700001 -1.96
805152797678711168 66.99 -3.5 -2.73
805152797755049984 52.71 -2.94 -2.66
805152797831388800 50.75 -3.15 -2.52
805152797907727616 50.19 -3.08 -3.15
805152797984066432 25.48 -2.31 -1.82
805152798060405248 46.2 -3.08 -2.03
805152798136743936 45.99 -3.08 -1.89
805152798213082752 44.31 -2.66 -1.26
805152798289421568 44.87 -2.66 -1.6800001
805152798365760384 29.47 -2.31 -1.4
805152798442099200 3.3600001 -1.75 -0.77
805152798518438016 -0.84000003 -1.61 -0.7
805152798594776704 -0.91 -1.61 -0.63
805152798671115520 -0.91 -1.61 -0.63
805152798747454336 -0.91 -1.61 -0.63
805152798823793152 -0.91 -1.61 -0.63
805152798900131968 14.56 -1.89 -1.05
805152798976470784 52.36 -2.17 1.47
805152799052809472 75.18 -4.69 -6.16
805152799129148288 86.87 -4.06 -4.2
805152799205487104 63.63 -3.5 -2.73
805152799281825920 47.6 -3.08 -2.24
805152799358164736 53.69 -2.17 -0.7
805152799434503552 35.21 -2.94 -0.21000001
805152799510842294 60.62 -3.78 -10.43
805152799587181440 47.95 -2.8700001 3.43
805152799663520640 20.65 -2.03 -1.96
805152799739859968 9.03 -1.19 -0.98
805152799816199168 8.68 -2.38 -1.75
805152799892538496 25.2 -2.73 -1.6800001
805152799968877696 28.630001 -3.64 -1.26
805152800045216896 44.38 -2.38 0.49
805152800121556224 36.82 -1.82 -4.55
805152800197895424 61.81 -3.64 -3.15
805152800274234752 43.54 -3.08 -2.1
805152800350573952 51.73 -4.13 -1.96
805152800426913152 58.170002 -2.52 -2.8700001
805152800503252480 59.08 -2.59 -2.8
805152800579591680 61.88 -3.29 -2.52
805152800655931008 54.81 -3.22 -2.38
805152800732270208 56.98 -2.8700001 -2.38
805152800808609408 61.95 -2.8700001 -2.38
805152800884948736 70.7 -3.99 -3.08
805152800961287936 69.86 -3.5 -2.8
805152801037627264 63.35 -3.5 -2.66
805152801113966464 65.24 -3.29 -2.8
805152801190305664 54.04 -3.5 -1.89
805152801266644992 49.63 -2.8 -2.24
805152801342984192 50.47 -2.94 -2.38
805152801419323520 49.77 -3.01 -2.17
805152801495662720 33.670002 -2.24 -1.96
805152801572001920 37.73 -2.59 -1.82
805152801648341248 39.76 -2.8700001 -1.75
805152801724680448 31.15 -2.66 -1.33
805152801801019776 30.59 -2.66 -1.26
805152801877358976 28.07 -2.17 -1.61
805152801953698176 24.36 -2.24 -1.96
805152802030037504 18.34 -2.03 -1.54
805152802106376704 12.39 -1.96 -1.05
805152802182716032 6.37 -1.75 -1.05
805152802259055232 12.11 -1.6800001 -1.6800001
805152802335394432 11.9 -1.75 -1.12
805152802411733760 14.42 -1.89 -1.19
805152802488072960 22.960001 -2.45 -1.12
805152802564412288 3.01 -2.45 -0.35
805152802640751488 -0.98 -1.75 -0.56
805152802717090688 0.35 -1.75 -0.7
805152802793430016 -0.91 -1.61 -0.7
805152802869769216 -0.91 -1.61 -0.63
805152802946108544 -0.91 -1.61 -0.63
805152803022447744 -0.91 -1.6800001 -0.63
805152803098786944 -0.84000003 -1.6800001 -0.63
805152803175126272 -0.84000003 -1.6800001 -0.63
805152803251465472 -1.19 -1.6800001 -0.63
805152803327804800 -5.7400002 -1.54 -0.49
805152803404144000 -4.27 -1.75 -0.14
805152803480483200 -9.03 -2.1 0.84000003
805152803556822528 -16.17 -0.35 -1.47
805152803633161728 -24.08 -0.49 -0.56
805152803709501056 -15.4 -1.05 -0.35
805152803785840256 -2.8 -1.61 -0.63
805152803862179456 -0.77 -1.6800001 -0.7
805152803938518784 0.77 -1.6800001 -0.7
805152804014857984 4.55 -1.75 -0.84000003
805152804091197312 3.92 -1.75 -0.84000003
805152804167536512 2.24 -1.75 -0.77
805152804243875712 -0.49 -1.6800001 -0.63
805152804320215040 -0.63 -1.6800001 -0.63
805152804396554240 -0.63 -1.96 -0.28
805152804472893568 -1.19 -1.6800001 -0.56
805152804549232768 -7.63 -1.47 -0.35
805152804625571968 -13.02 -1.05 -0.56
805152804701911296 -19.67 -1.4 0.49
805152804778250496 -20.86 -0.84000003 -0.28
805152804854589824 -26.6 -1.05 0.35
805152804930929123 -31.08 -1.05 0.49
805152805007268352 -43.26 -0.35 0.35
805152805083607552 -57.54 0.21000001 0.7
805152805159946880 -59.29 1.05 0.84000003
805152805236286080 -57.47 -0.35 1.05
805152805312625408 -43.89 -0.7 0.7
805152805388964608 -58.94 0.49 -1.12
805152805465303808 -48.09 -1.12 2.59
805152805541643136 -59.78 -0.91 1.61
805152805617982336 -56.56 -0.07 0.91
805152805694321664 -53.13 0.0 1.05
805152805770660864 -50.19 -0.63 1.05
805152805847000064 -48.79 0.0 0.84000003
805152805923339392 -66.29 0.56 1.12
805152805999678592 -71.05 1.6800001 0.63
805152806076017920 -55.58 -1.33 1.33
805152806152357120 -45.71 0.07 0.84000003
805152806228696320 -67.55 -1.05 1.4
805152806305035648 -58.24 1.4 1.05
805152806381374848 -76.23 -1.05 1.82
805152806457714176 -77.28 0.0 1.6800001
805152806534053376 -66.36 -0.84000003 1.6800001
805152806610392576 -89.67 1.54 2.03
805152806686731904 -12.39 -0.56 -0.21000001
805152806763071104 -2.8 -1.6800001 -0.63
805152806839410432 -1.12 -1.54 -0.56
805152806915749632 1.19 -1.75 -0.7
805152806992088832 -2.31 -1.4 -0.49
805152807068428160 -1.89 -1.89 -0.77
805152807144767360 -5.67 -1.54 -0.56
805152807221106688 -87.22 0.42000002 2.03
805152807297445888 -115.01 1.05 3.01
805152807373785088 -62.510002 0.14 1.54
805152807450124416 -70.56 -0.14 1.26
805152807526463616 -56.0 -0.42000002 1.19
805152807602802944 -53.62 -0.56 0.98
805152807679142144 -85.33 0.42000002 1.96
805152807755481344 -91.35 1.05 2.8
805152807831820672 -94.64 1.4 2.73
805152807908159872 -76.93 0.63 1.89
805152807984499200 -78.61 0.21000001 1.12
805152808060838400 -80.64 0.7 1.54
805152808137177600 -51.1 -0.49 1.6800001
805152808213516928 -54.11 -0.14 1.54
805152808289856128 -51.24 -0.42000002 0.84000003
805152808366195456 -74.9 0.21000001 1.75
805152808442534656 -63.28 0.21000001 0.7
805152808518873856 -41.02 0.49 -0.07
805152808595213184 -18.9 -0.42000002 -1.12
805152808671552384 -5.81 -2.66 -1.05
805152808747891712 -0.98 -2.17 0.7
805152808824230912 -0.98 -1.61 0.07
805152808900570112 -0.91 -1.61 -0.7
805152808976909440 0.42000002 -1.61 -0.7
805152809053248640 3.85 -1.6800001 -0.84000003
805152809129587968 -1.26 -1.54 -0.7
805152809205927168 -21.49 -0.98 -0.21000001
805152809282266368 -21.7 -1.4 0.28
805152809358605696 -83.65 2.45 0.28
805152809434944896 -102.41 0.35 2.94
805152809511284224 -80.08 0.63 1.75
805152809587623424 -85.75 0.14 2.38
805152809663962624 -84.56 1.19 1.75
805152809740301942 -61.670002 0.42000002 0.91
805152809816640768 -58.170002 -2.17 1.82
805152809892979584 -72.38 -1.05 2.59
805152809969318400 -50.33 0.35 0.84000003
805152810045657216 -65.590004 0.35 1.26
805152810121996032 -51.45 -0.63 1.05
805152810198334848 -32.83 0.07 0.42000002
805152810274673664 -38.15 -1.05 0.42000002
805152810351012480 -49.63 0.07 1.12
805152810427351296 -59.36 -0.77 0.49
805152810503690112 -70.840004 0.49 2.38
805152810580028928 -56.0 -0.7 -0.21000001
805152810656367744 -57.05 0.42000002 2.24
