TIMESTAMP X(Gauss) Y(Gauss) Z(Gauss)
805152784291900288 -1.4865 -0.44550002 -0.5655
805152784393580800 -1.4805 -0.441 -0.5745
805152784495261184 -1.479 -0.4215 -0.5865
805152784596941696 -1.4835 -0.4005 -0.597
805152784698622208 -1.4805 -0.3765 -0.6105
805152784800302592 -1.4745001 -0.3465 -0.6195
805152784901983104 -1.473 -0.3195 -0.62700003
805152785003663616 -1.4745001 -0.2925 -0.636
805152785105344000 -1.4745001 -0.273 -0.639
805152785207024512 -1.479 -0.2505 -0.6405
805152785308705024 -1.4715 -0.213 -0.6405
805152785410385408 -1.467 -0.177 -0.6405
805152785512065920 -1.4715 -0.1425 -0.6345
805152785613746304 -1.4715 -0.112500004 -0.624
805152785715426816 -1.467 -0.084 -0.615
805152785817107328 -1.4655 -0.051 -0.6
805152785918787712 -1.4655 -0.027 -0.5775
805152786020468224 -1.455 0.0135 -0.561
805152786122148736 -1.4505 0.045 -0.537
805152786223829120 -1.4625 0.052500002 -0.504
805152786325509632 -1.473 0.069 -0.47550002
805152786427190144 -1.4745001 0.084 -0.4485
805152786528870528 -1.4685 0.096 -0.426
805152786630551040 -1.461 0.1035 -0.4065
805152786732231424 -1.4565 0.105000004 -0.3795
805152786833911936 -1.461 0.114 -0.33900002
805152786935592448 -1.4655 0.114 -0.3045
805152787037272832 -1.4655 0.108 -0.2775
805152787138953344 -1.464 0.108 -0.255
805152787240633856 -1.467 0.0945 -0.216
805152787342314240 -1.4745001 0.078 -0.1815
805152787443994752 -1.4760001 0.072 -0.165
805152787545675264 -1.4715 0.063 -0.147
805152787647355648 -1.473 0.042 -0.123
805152787749036160 -1.4775 0.0195 -0.1005
805152787850716544 -1.4775 0.0045 -0.09
805152787952396988 -1.479 -0.012 -0.0765
805152788054042752 -1.479 -0.033 -0.060000002
805152788155688576 -1.4835 -0.057 -0.0435
805152788257334528 -1.4745001 -0.0765 -0.0345
805152788358980352 -1.4685 -0.0915 -0.0285
805152788460626304 -1.47 -0.114 -0.0135
805152788562272128 -1.4760001 -0.1635 -0.0015
805152788663918080 -1.488 -0.222 0.0015
805152788765563904 -1.494 -0.252 0.0015
805152788867209856 -1.497 -0.267 0.0015
805152788968855680 -1.494 -0.28350002 -0.003
805152789070501632 -1.494 -0.315 -0.018
805152789172147456 -1.4955 -0.3465 -0.0255
805152789273793408 -1.497 -0.3675 -0.0285
805152789375439232 -1.494 -0.378 -0.0345
805152789477085184 -1.47 -0.4035 -0.051
805152789578731008 -1.4745001 -0.438 -0.072
805152789680376960 -1.503 -0.4485 -0.0795
805152789782022784 -1.5015 -0.4515 -0.081
805152789883668736 -1.497 -0.462 -0.087
805152789985314560 -1.4985 -0.477 -0.1005
805152790086960512 -1.5015 -0.492 -0.114
805152790188606336 -1.5015 -0.49650002 -0.1245
805152790290252288 -1.4985 -0.498 -0.1275
805152790391898112 -1.494 -0.504 -0.138
805152790493544064 -1.497 -0.513 -0.159
805152790595189888 -1.497 -0.531 -0.177
805152790696835840 -1.4955 -0.54150003 -0.198
805152790798481664 -1.497 -0.549 -0.2205
805152790900127616 -1.4955 -0.555 -0.2445
805152791001773440 -1.4895 -0.558 -0.2715
805152791103419392 -1.4925001 -0.5625 -0.3045
805152791205065216 -1.494 -0.5655 -0.33900002
805152791306711168 -1.4865 -0.564 -0.372
805152791408356992 -1.488 -0.558 -0.4065
805152791510002944 -1.488 -0.543 -0.4395
805152791611648768 -1.4775 -0.5295 -0.4635
805152791713294720 -1.4745001 -0.51600003 -0.492
805152791814940544 -1.4835 -0.501 -0.513
805152791916586496 -1.485 -0.492 -0.525
805152792018232320 -1.4835 -0.4845 -0.5355
805152792119878272 -1.482 -0.47550002 -0.546
805152792221524096 -1.4805 -0.4635 -0.5595
805152792323169920 -1.4865 -0.4545 -0.5685
805152792424815872 -1.485 -0.4485 -0.56700003
805152792526461696 -1.473 -0.4425 -0.5715
805152792628107648 -1.4745001 -0.447 -0.573
805152792729753472 -1.4835 -0.453 -0.5655
805152792831399424 -1.4835 -0.45000002 -0.5685
805152792933045248 -1.4835 -0.45000002 -0.57
805152793034691200 -1.4865 -0.4395 -0.5685
805152793136337024 -1.4865 -0.438 -0.56700003
805152793237982976 -1.479 -0.447 -0.573
805152793339628800 -1.4805 -0.45000002 -0.573
805152793441274752 -1.479 -0.456 -0.5685
805152793542920576 -1.4775 -0.4515 -0.57
805152793644566528 -1.4835 -0.4395 -0.5715
805152793746212352 -1.4835 -0.444 -0.5685
805152793847858304 -1.482 -0.4515 -0.573
805152793949504128 -1.4775 -0.4425 -0.5745
805152794051150080 -1.473 -0.4335 -0.5835
805152794152795904 -1.4760001 -0.423 -0.5955
805152794254441856 -1.4745001 -0.4005 -0.60150003
805152794356087680 -1.4745001 -0.3795 -0.609
805152794457733632 -1.479 -0.3615 -0.61800003
805152794559379456 -1.479 -0.333 -0.633
805152794661025408 -1.4715 -0.3015 -0.6375
805152794762671232 -1.4685 -0.276 -0.6405
805152794864317184 -1.467 -0.2565 -0.642
805152794965963008 -1.47 -0.2325 -0.642
805152795067608960 -1.47 -0.207 -0.64350003
805152795169254784 -1.467 -0.1755 -0.645
805152795270900736 -1.467 -0.141 -0.639
805152795372546560 -1.4625 -0.112500004 -0.6255
805152795474192512 -1.4595 -0.084 -0.615
805152795575838336 -1.452 -0.057 -0.6
805152795677484288 -1.4445 -0.030000001 -0.5805
805152795779130112 -1.452 -0.012 -0.5685
805152795880776064 -1.4595 0.0015 -0.5625
805152795982421888 -1.461 0.021 -0.549
805152796084067840 -1.461 0.0405 -0.531
805152796185713664 -1.4595 0.051 -0.5115
805152796287359616 -1.455 0.064500004 -0.4935
805152796389005440 -1.4565 0.0795 -0.47550002
805152796490651392 -1.4655 0.087 -0.459
805152796592297216 -1.467 0.0915 -0.438
805152796693943040 -1.464 0.1005 -0.4125
805152796795588992 -1.455 0.1095 -0.3765
805152796897234816 -1.455 0.111 -0.342
805152796998880768 -1.4685 0.1155 -0.306
805152797100526592 -1.473 0.1185 -0.2775
805152797202172544 -1.4715 0.108 -0.243
805152797303818368 -1.4715 0.084 -0.201
805152797405464320 -1.4745001 0.078 -0.174
805152797507110144 -1.4745001 0.072 -0.1605
805152797608756096 -1.4745001 0.051 -0.132
805152797710401920 -1.4760001 0.0255 -0.1035
805152797812047872 -1.482 0.0015 -0.0825
805152797913693696 -1.4865 -0.021 -0.064500004
805152798015339648 -1.488 -0.0405 -0.048
805152798116985472 -1.488 -0.069 -0.039
805152798218631424 -1.4895 -0.093 -0.030000001
805152798320277248 -1.4895 -0.1095 -0.0195
805152798421923200 -1.482 -0.117 -0.015000001
805152798523569024 -1.488 -0.117 -0.018
805152798625214976 -1.491 -0.1155 -0.0225
805152798726860800 -1.485 -0.114 -0.024
805152798828506752 -1.4835 -0.120000005 -0.0195
805152798930152576 -1.482 -0.141 -0.0105
805152799031798528 -1.485 -0.183 -0.0045
805152799133444500 -1.4865 -0.231 -0.0015
805152799235125376 -1.488 -0.267 -0.0015
805152799336806272 -1.4955 -0.2985 -0.0105
805152799438487168 -1.4760001 -0.3285 -0.0225
805152799540168064 -1.4745001 -0.357 -0.030000001
805152799641848960 -1.4955 -0.3675 -0.0375
805152799743529856 -1.497 -0.3735 -0.0405
805152799845210752 -1.5 -0.39000002 -0.045
805152799946891648 -1.5090001 -0.4065 -0.052500002
805152800048572544 -1.5105 -0.42450002 -0.0615
805152800150253440 -1.497 -0.4485 -0.0795
805152800251934336 -1.485 -0.4695 -0.1035
805152800353615104 -1.482 -0.4845 -0.1305
805152800455296000 -1.4895 -0.5055 -0.156
805152800556976896 -1.5 -0.534 -0.18450001
805152800658657792 -1.5 -0.5445 -0.216
805152800760338688 -1.5 -0.5535 -0.249
805152800862019584 -1.5015 -0.5595 -0.291
805152800963700480 -1.503 -0.5685 -0.3285
805152801065381376 -1.4985 -0.56700003 -0.36450002
805152801167062272 -1.497 -0.558 -0.396
805152801268743168 -1.4955 -0.5535 -0.42450002
805152801370424064 -1.4895 -0.5475 -0.447
805152801472104960 -1.485 -0.5355 -0.4665
805152801573785856 -1.485 -0.522 -0.486
805152801675466752 -1.4835 -0.5085 -0.4995
805152801777147648 -1.479 -0.5025 -0.51600003
805152801878828544 -1.479 -0.495 -0.5325
805152801980509440 -1.4805 -0.4845 -0.54150003
805152802082190336 -1.482 -0.486 -0.546
805152802183871232 -1.482 -0.483 -0.549
805152802285552128 -1.479 -0.4725 -0.555
805152802387232896 -1.479 -0.462 -0.564
805152802488913792 -1.4760001 -0.459 -0.5685
805152802590594688 -1.4775 -0.4605 -0.5655
805152802692275584 -1.4805 -0.4575 -0.5685
805152802793956480 -1.4805 -0.4545 -0.573
805152802895637376 -1.4835 -0.4575 -0.57
805152802997318272 -1.461 -0.444 -0.56700003
805152803098999168 -1.4535 -0.4425 -0.5625
805152803200680064 -1.47 -0.4515 -0.56700003
805152803302360960 -1.479 -0.4515 -0.5715
805152803404041856 -1.482 -0.462 -0.56700003
805152803505722752 -1.4775 -0.468 -0.561
805152803607403648 -1.479 -0.477 -0.5535
805152803709084544 -1.4760001 -0.4815 -0.549
805152803810765440 -1.4775 -0.477 -0.549
805152803912446336 -1.479 -0.468 -0.5445
805152804014127232 -1.4805 -0.4665 -0.5475
805152804115808128 -1.4835 -0.47550002 -0.552
805152804217489024 -1.482 -0.4785 -0.552
805152804319169920 -1.479 -0.47550002 -0.552
805152804420850688 -1.4760001 -0.47550002 -0.5505
805152804522531584 -1.4805 -0.4785 -0.5445
805152804624212480 -1.485 -0.4845 -0.54150003
805152804725893376 -1.4865 -0.4935 -0.5355
805152804827574272 -1.488 -0.504 -0.5205
805152804929255168 -1.4865 -0.5145 -0.507
805152805030936064 -1.4895 -0.528 -0.486
805152805132616960 -1.497 -0.543 -0.453
805152805234297856 -1.5 -0.552 -0.4215
805152805335978752 -1.503 -0.5655 -0.39450002
805152805437659648 -1.5 -0.56700003 -0.36900002
805152805539340544 -1.497 -0.5655 -0.3405
805152805641021440 -1.503 -0.5685 -0.30900002
805152805742702336 -1.4955 -0.57 -0.2805
805152805844383232 -1.4955 -0.561 -0.2475
805152805946064128 -1.5075 -0.543 -0.2085
805152806047745024 -1.5105 -0.5325 -0.1815
805152806149425920 -1.5135 -0.519 -0.15450001
805152806251106816 -1.5 -0.489 -0.12900001
805152806352787712 -1.494 -0.456 -0.105000004
805152806454468480 -1.4835 -0.423 -0.0765
805152806556149376 -1.473 -0.39000002 -0.0555
805152806657830272 -1.488 -0.3765 -0.0465
805152806759511168 -1.5075 -0.3795 -0.0435
805152806861192064 -1.512 -0.3825 -0.0435
805152806962872960 -1.5105 -0.384 -0.042
805152807064553856 -1.5075 -0.378 -0.036
805152807166234752 -1.5045 -0.3435 -0.0225
805152807267915648 -1.5 -0.291 -0.006
805152807369596544 -1.4985 -0.246 -0.0015
805152807471277440 -1.5015 -0.207 -0.003
805152807572958336 -1.5015 -0.174 -0.0075000003
805152807674639232 -1.4955 -0.1275 -0.015000001
805152807776320128 -1.4865 -0.0705 -0.033
805152807878001024 -1.4775 -0.0195 -0.060000002
805152807979681920 -1.4760001 0.0135 -0.09
805152808081362816 -1.4715 0.0405 -0.1155
805152808183043712 -1.4715 0.0555 -0.1365
805152808284724608 -1.4715 0.072 -0.168
805152808386405504 -1.47 0.097500004 -0.207
805152808488086272 -1.461 0.1065 -0.231
805152808589767168 -1.461 0.1035 -0.234
805152808691448064 -1.467 0.1065 -0.2325
805152808793128960 -1.4625 0.105000004 -0.23550001
805152808894809856 -1.4580001 0.1035 -0.237
805152808996490752 -1.464 0.1065 -0.2325
805152809098171648 -1.467 0.108 -0.234
805152809199852544 -1.464 0.111 -0.246
805152809301533440 -1.461 0.1155 -0.276
805152809403214336 -1.4580001 0.120000005 -0.3255
805152809504895232 -1.455 0.111 -0.375
805152809606576128 -1.4535 0.097500004 -0.426
805152809708257024 -1.452 0.0795 -0.462
805152809809937920 -1.4535 0.0615 -0.492
805152809911618816 -1.4565 0.052500002 -0.5205
805152810013299712 -1.455 0.0315 -0.5445
805152810114980584 -1.4565 0.003 -0.564
805152810216650752 -1.4595 -0.0075000003 -0.579
805152810318320896 -1.4625 -0.033 -0.5955
805152810419991040 -1.4655 -0.0705 -0.615
805152810521661184 -1.4655 -0.1035 -0.63
805152810623331456 -1.4685 -0.138 -0.636
805152810725001600 -1.467 -0.1785 -0.642
805152810826671744 -1.4625 -0.219 -0.65250003
805152810928341888 -1.464 -0.2565 -0.651
805152811030012032 -1.4625 -0.291 -0.642
805152811131682176 -1.4580001 -0.33 -0.6345
805152811233352320 -1.4775 -0.372 -0.624
805152811335022592 -1.4865 -0.396 -0.609
805152811436692736 -1.482 -0.4185 -0.5955
805152811538362880 -1.485 -0.438 -0.588
805152811640033024 -1.485 -0.453 -0.5775
805152811741703168 -1.4835 -0.447 -0.57
805152811843373312 -1.488 -0.4365 -0.57
805152811945043456 -1.491 -0.4485 -0.56700003
805152812046713728 -1.491 -0.459 -0.56700003
805152812148383872 -1.494 -0.4605 -0.5715
805152812250054016 -1.5 -0.456 -0.57
805152812351724160 -1.494 -0.456 -0.564
805152812453394304 -1.4865 -0.456 -0.5655
805152812555064448 -1.485 -0.4545 -0.56700003
805152812656734720 -1.4835 -0.459 -0.5655
805152812758404864 -1.488 -0.4695 -0.5655
805152812860075008 -1.4895 -0.474 -0.558
805152812961745152 -1.4895 -0.4725 -0.552
805152813063415296 -1.4925001 -0.468 -0.555
805152813165085440 -1.4865 -0.468 -0.5565
805152813266755584 -1.4835 -0.468 -0.5565
805152813368425856 -1.488 -0.4665 -0.555
805152813470096000 -1.4865 -0.4665 -0.5565
805152813571766144 -1.4865 -0.465 -0.558
805152813673436288 -1.4865 -0.468 -0.555
805152813775106432 -1.4805 -0.47550002 -0.5475
805152813876776576 -1.485 -0.4905 -0.534
805152813978446720 -1.4925001 -0.51 -0.51
805152814080116992 -1.494 -0.525 -0.4845
805152814181787136 -1.494 -0.54 -0.4545
805152814283457280 -1.491 -0.555 -0.4215
805152814385127424 -1.4955 -0.564 -0.387
805152814486797568 -1.512 -0.5685 -0.3555
805152814588467712 -1.515 -0.57 -0.321
805152814690137856 -1.512 -0.5715 -0.2805
805152814791808128 -1.5165 -0.561 -0.2385
805152814893478272 -1.5165 -0.543 -0.19500001
805152814995148416 -1.5 -0.5115 -0.162
805152815096818560 -1.4865 -0.477 -0.135
805152815198488704 -1.503 -0.4635 -0.108
805152815300158848 -1.518 -0.4545 -0.0855
805152815401828992 -1.5045 -0.429 -0.072
805152815503499264 -1.4835 -0.405 -0.057
805152815605169408 -1.4895 -0.39000002 -0.045
805152815706839552 -1.5090001 -0.381 -0.042
805152815808509696 -1.5105 -0.3765 -0.0345
805152815910179840 -1.5075 -0.3735 -0.030000001
805152816011849984 -1.5090001 -0.3765 -0.0315
805152816113520128 -1.512 -0.3735 -0.0315
805152816215190400 -1.512 -0.351 -0.0225
805152816316860544 -1.512 -0.321 -0.0105
805152816418530688 -1.5165 -0.2955 -0.0045
805152816520200832 -1.5135 -0.255 -0.003
805152816621870976 -1.506 -0.2085 -0.0045
805152816723541120 -1.503 -0.171 -0.006
805152816825211392 -1.5045 -0.1335 -0.0135
805152816926881536 -1.503 -0.096 -0.0255
805152817028551680 -1.5015 -0.060000002 -0.039
805152817130221824 -1.5 -0.0285 -0.057
805152817231891968 -1.4985 0.0015 -0.0825
805152817333562112 -1.4925001 0.027 -0.112500004
805152817435232256 -1.4865 0.054 -0.1425
805152817536902528 -1.491 0.0735 -0.16950001
805152817638572672 -1.488 0.087 -0.1965
805152817740242816 -1.4805 0.102 -0.216
805152817841912960 -1.4775 0.1065 -0.2235
805152817943583104 -1.4805 0.1005 -0.228
805152818045253248 -1.479 0.097500004 -0.2295
805152818146923392 -1.4835 0.102 -0.22500001
805152818248593664 -1.4835 0.105000004 -0.231
805152818350263808 -1.482 0.105000004 -0.261
805152818451933952 -1.479 0.112500004 -0.2955
805152818553604096 -1.4745001 0.114 -0.333
805152818655274240 -1.4535 0.1245 -0.375
805152818756944384 -1.4535 0.117 -0.405
805152818858614528 -1.4745001 0.1005 -0.4215
805152818960284800 -1.47 0.093 -0.4515
805152819061954944 -1.4655 0.0705 -0.4875
805152819163625088 -1.47 0.0465 -0.5235
805152819265295232 -1.4760001 0.0195 -0.5535
805152819366965376 -1.482 -0.015000001 -0.579
805152819468635520 -1.482 -0.060000002 -0.6075
805152819570305664 -1.473 -0.097500004 -0.621
805152819671975936 -1.4685 -0.123 -0.6345
805152819773646080 -1.4685 -0.1515 -0.648
805152819875316224 -1.4805 -0.1785 -0.65250003
805152819976986368 -1.4895 -0.2115 -0.651
805152820078656512 -1.4865 -0.252 -0.642
805152820180326656 -1.491 -0.2895 -0.639
805152820281996800 -1.4985 -0.336 -0.633
805152820383667072 -1.4985 -0.3795 -0.6165
805152820485337216 -1.4985 -0.405 -0.6045
805152820587007360 -1.5 -0.42450002 -0.588
805152820688677504 -1.5045 -0.441 -0.5745
805152820790347648 -1.503 -0.45000002 -0.57
805152820892017792 -1.4985 -0.444 -0.573
805152820993687936 -1.503 -0.444 -0.5685
805152821095358208 -1.503 -0.4575 -0.564
805152821197028352 -1.5015 -0.456 -0.5685
805152821298698496 -1.5 -0.4545 -0.5715
805152821400368640 -1.497 -0.4515 -0.56700003
805152821502038784 -1.494 -0.453 -0.564
805152821603708928 -1.485 -0.4545 -0.56700003
805152821705379200 -1.488 -0.45000002 -0.56700003
805152821807049344 -1.5 -0.4515 -0.56700003
805152821908719488 -1.4955 -0.429 -0.582
805152822010389621 -1.494 -0.402 -0.5985
805152822112040192 -1.494 -0.402 -0.60150003
805152822213690752 -1.485 -0.4065 -0.603
