TIMESTAMP X(deg/sec) Y(deg/sec) Z(deg/sec)
805125885947911936 -0.84000003 -1.61 -0.63
805125886024835072 -0.84000003 -1.61 -0.63
805125886101758080 -0.84000003 -1.61 -0.63
805125886178681216 -0.84000003 -1.61 -0.7
805125886255604224 -0.91 -1.47 -0.63
805125886332527360 -0.91 -1.33 -0.63
805125886409450368 -0.84000003 -1.12 -0.7
805125886486373504 -0.84000003 -1.33 -0.7
805125886563296512 -0.84000003 -1.61 -0.63
805125886640219648 -0.91 -1.54 -0.63
805125886717142656 -0.91 -1.54 -0.7
805125886794065792 -0.84000003 -1.61 -0.7
805125886870988800 -0.84000003 -1.61 -0.63
805125886947911936 -0.84000003 -1.61 -0.7
805125887024835072 -0.84000003 -1.61 -0.7
805125887101758080 -0.91 -1.61 -0.63
805125887178681216 -0.91 -1.61 -0.63
805125887255604224 -0.91 -1.61 -0.7
805125887332527360 -0.84000003 -1.61 -0.7
805125887409450368 -0.84000003 -1.61 -0.63
805125887486373504 -0.84000003 -1.61 -0.63
805125887563296512 -0.91 -1.61 -0.7
805125887640219648 -0.91 -1.54 -0.7
805125887717142656 -0.91 -1.54 -0.7
805125887794065792 -0.84000003 -1.61 -0.7
805125887870988800 -0.84000003 -1.54 0.21000001
805125887947911936 -0.77 -2.24 5.7400002
805125888024835072 -0.63 -0.98 3.15
805125888101758080 0.21000001 -1.33 28.0
805125888178681216 0.56 -0.77 48.09
805125888255604224 0.98 -1.75 77.14
805125888332527360 2.8 3.71 137.55
805125888409450368 3.29 -0.49 205.73
805125888486373504 4.34 2.03 243.25
805125888563296512 3.78 0.28 207.41
805125888640219648 2.8 0.0 168.28
805125888717142656 3.64 0.21000001 168.56
805125888794065792 2.66 -0.21000001 143.36
805125888870988800 2.38 0.35 115.99
805125888947911936 2.52 0.28 139.72
805125889024835072 3.71 0.35 171.15
805125889101758080 1.89 -0.91 132.72
805125889178681266 2.1 -1.12 123.270004
805125889255019520 3.85 0.42000002 181.51
805125889331357824 4.69 2.45 220.85
805125889407696000 3.29 -0.98 152.53
805125889484034304 1.89 5.18 62.3
805125889560372480 -0.77 -3.5 4.06
805125889636710784 -0.84000003 -1.26 -0.7
805125889713049088 -0.84000003 -1.6800001 -0.63
805125889789387264 -0.84000003 -1.6800001 -0.63
805125889865725568 -0.7 -1.6800001 0.56
805125889942063744 1.26 -2.38 151.76
805125890018402048 4.83 1.33 230.93001
805125890094740224 4.41 0.42000002 231.63
805125890171078528 4.62 2.59 263.34
805125890247416832 6.7200003 2.24 319.62
805125890323755008 5.6 1.26 241.92
805125890400093312 2.59 -0.21000001 131.6
805125890476431488 -0.28 -1.47 29.61
805125890552769792 0.0 -3.43 39.55
805125890629108096 2.24 2.45 115.43
805125890705446272 0.7 -1.96 60.69
805125890781784576 0.84000003 -0.28 58.170002
805125890858122752 0.63 -1.05 57.47
805125890934461056 -0.49 -1.33 18.83
805125891010799360 -0.84000003 -1.61 5.25
805125891087137536 -0.84000003 -1.61 -0.7
805125891163475840 -0.84000003 -1.61 -0.7
805125891239814016 -0.91 -1.6800001 -0.7
805125891316152320 -0.91 -1.6800001 -0.7
805125891392490496 -0.91 -1.61 -0.63
805125891468828800 -0.84000003 -1.61 -0.7
805125891545167104 -0.84000003 -1.61 -0.7
805125891621505280 -0.84000003 -1.61 -0.7
805125891697843584 -0.84000003 -1.61 -0.63
805125891774181760 -0.84000003 -1.61 -0.7
805125891850520064 -0.84000003 -1.54 -0.7
805125891926858368 -0.91 -1.61 -0.63
805125892003196544 -0.91 -1.61 -0.7
805125892079534848 -0.84000003 -1.61 -0.7
805125892155873024 -0.84000003 -1.61 -0.7
805125892232211328 -0.84000003 -1.61 -0.7
805125892308549632 -0.84000003 -1.61 -0.63
805125892384887808 -0.91 -1.61 -0.7
805125892461226112 -0.91 -1.61 -0.7
805125892537564288 -0.84000003 -1.61 -0.7
805125892613902592 -0.84000003 -1.61 -0.7
805125892690240768 -0.84000003 -1.61 -0.63
805125892766579072 -0.91 -1.61 -0.63
805125892842917376 -0.91 -1.61 -0.63
805125892919255552 -0.84000003 -1.61 -0.7
805125892995593856 -0.84000003 -1.61 -0.7
805125893071932032 0.63 -1.26 49.56
805125893148270336 1.89 0.56 132.86
805125893224608640 5.11 2.45 247.66
805125893300946816 6.58 2.31 326.06
805125893377285120 5.04 1.19 310.38
805125893453623296 5.88 2.31 276.5
805125893529961600 7.0 -0.28 231.84
805125893606299842 5.04 -0.63 211.61
805125893682637184 3.22 1.33 167.09
805125893758974464 2.17 0.42000002 168.35
805125893835311744 2.31 2.17 119.91
805125893911648896 4.55 -1.05 197.89
805125893987986176 5.81 0.7 232.05
805125894064323456 5.81 2.52 246.4
805125894140660736 7.7 3.5 345.87
805125894216998016 4.55 1.05 287.98
805125894293335168 5.11 1.19 224.7
805125894369672448 6.58 2.94 269.15
805125894446009728 3.92 -0.14 185.22
805125894522347008 1.96 -0.98 75.11
805125894598684288 0.7 -1.05 91.98
805125894675021568 2.38 0.35 122.92
805125894751358720 1.12 -2.03 86.31
805125894827696000 0.56 0.28 42.35
805125894904033280 0.0 -1.82 36.68
805125894980370560 0.77 -0.91 79.03
805125895056707840 0.14 -1.61 46.2
805125895133044992 -0.91 -1.89 2.66
805125895209382272 -0.91 -1.6800001 -0.7
805125895285719552 -0.91 -1.61 -0.7
805125895362056832 -0.84000003 -1.6800001 -0.7
805125895438394112 -0.84000003 -1.6800001 -0.63
805125895514731264 -0.91 -1.6800001 -0.63
805125895591068544 -0.91 -1.61 -0.7
805125895667405824 -0.91 -1.61 -0.63
805125895743743104 -0.91 -1.61 -0.7
805125895820080384 -0.84000003 -1.61 -0.7
805125895896417664 -0.84000003 -1.61 -0.7
805125895972754816 -0.84000003 -1.61 -0.7
805125896049092096 -0.84000003 -1.61 -0.7
805125896125429376 -0.84000003 -1.61 -0.7
805125896201766656 -0.84000003 -1.54 -0.7
805125896278103936 -0.84000003 -1.54 -0.7
805125896354441088 -0.84000003 -1.54 -0.7
805125896430778368 -0.84000003 -1.61 -0.63
805125896507115648 -0.84000003 -1.61 -0.63
805125896583452928 -0.84000003 -1.61 -0.7
805125896659790208 -0.91 -1.61 -0.7
805125896736127360 -0.91 -1.54 -0.7
805125896812464640 -0.91 -1.54 -0.7
805125896888801920 -0.84000003 -1.61 -0.7
805125896965139200 -0.84000003 -1.61 -0.7
805125897041476480 -0.84000003 -1.61 -0.7
805125897117813632 0.14 0.0 22.960001
805125897194150912 3.71 1.6800001 200.97
805125897270488192 5.81 5.81 326.27
805125897346825472 8.26 1.6800001 389.76
805125897423162752 8.4 4.69 397.39
805125897499500032 7.35 4.2 425.81
805125897575837184 6.79 2.66 414.82
805125897652174464 7.28 1.89 336.7
805125897728511744 5.53 0.56 240.31
805125897804849024 2.24 -1.47 138.32
805125897881186304 0.14 -1.12 42.7
805125897957523456 0.56 -0.77 32.62
805125898033860736 3.57 5.25 210.42
805125898110198016 4.27 -2.31 166.32
805125898186535296 3.15 -17.5 233.87
805125898262872576 23.45 9.66 466.48
805125898339209728 16.66 10.99 534.45
805125898415547008 9.1 4.55 437.64
805125898491884288 6.7200003 1.61 340.06
805125898568221465 5.53 -0.35 222.6
805125898644557696 0.35 -1.75 44.52
805125898720893952 -2.45 -0.7 -38.29
805125898797230208 -5.46 -6.79 -79.1
805125898873566464 -2.31 -1.12 -55.37
805125898949902848 -2.38 2.17 -55.16
805125899026239104 2.1 -3.15 -56.420002
805125899102575360 0.14 -9.24 -123.62
805125899178911616 -11.06 -2.38 -146.93001
805125899255247872 -7.35 -0.21000001 -176.89
805125899331584128 -4.48 -2.45 -157.85
805125899407920512 -3.5 -1.96 -78.82
805125899484256768 -0.07 -1.61 -7.21
805125899560593024 -0.84000003 -1.61 -0.7
805125899636929280 -0.84000003 -1.61 -0.7
805125899713265536 -0.91 -1.61 -0.7
805125899789601792 -0.91 -1.61 -0.7
805125899865938176 -0.91 -1.61 -0.63
805125899942274432 -0.84000003 -1.61 -0.7
805125900018610688 -0.84000003 -1.61 -0.63
805125900094946944 -0.84000003 -1.61 -0.63
805125900171283200 -0.98 -1.61 -1.05
805125900247619456 -2.73 0.14 -46.2
805125900323955840 -6.23 5.6 -12.39
805125900400292096 1.12 0.21000001 4.83
805125900476628352 -2.31 0.14 17.710001
805125900552964608 0.63 -2.59 4.97
805125900629300864 -2.1 -2.94 11.76
805125900705637120 2.1 -8.75 -5.6
805125900781973504 1.12 -6.37 -10.85
805125900858309760 -0.98 -1.89 -1.4
805125900934646016 -0.91 -1.6800001 -0.63
805125901010982272 -0.91 -1.61 -0.63
805125901087318528 -0.84000003 -1.61 -0.63
805125901163654784 -0.84000003 -1.61 -0.7
805125901239991168 -0.84000003 -1.61 -0.7
805125901316327424 -0.91 -1.61 -0.63
805125901392663680 -1.12 -1.75 -5.81
805125901468999936 -2.94 -2.8 -98.840004
805125901545336192 -5.81 -3.78 -196.98
805125901621672448 -6.51 -1.96 -251.51
805125901698008832 -9.45 -8.75 -305.69
805125901774345088 -10.78 -6.93 -401.94
805125901850681344 -9.94 -6.23 -319.34
805125901927017600 -6.58 -3.5 -209.51
805125902003353856 -8.33 -2.66 -247.8
805125902079690112 -8.68 -5.18 -307.44
805125902156026496 -9.38 -4.83 -304.29
805125902232362752 -8.68 -3.43 -301.28
805125902308699008 -5.11 -4.34 -276.71
805125902385035264 -4.27 -3.15 -143.85
805125902461371520 -1.75 -0.77 -27.37
805125902537707776 -5.32 -4.27 -140.63
805125902614044032 -5.7400002 -5.67 -183.19
805125902690380416 -5.81 -4.27 -177.1
805125902766716672 -6.7200003 -2.94 -209.23
805125902843052928 -4.62 -4.34 -146.16
805125902919389184 -4.41 -3.43 -124.46
805125902995725440 -3.3600001 -2.8 -114.45
805125903072061802 -4.2 -3.08 -104.02
805125903148400512 -3.15 -1.75 -100.590004
805125903224739200 -3.5 -2.73 -118.51
805125903301077760 -1.82 -1.82 -31.22
805125903377416448 -0.91 -1.61 -0.7
805125903453755008 -0.91 -1.61 -0.63
805125903530093696 -0.84000003 -1.61 -0.63
805125903606432256 -0.84000003 -1.61 -0.7
805125903682770944 -0.91 -1.61 -0.7
805125903759109504 -0.91 -1.61 -0.7
805125903835448192 -0.84000003 -1.61 -0.7
805125903911786752 -0.84000003 -1.61 -0.7
805125903988125440 -2.8 -1.6800001 -76.44
805125904064464128 -5.25 -3.22 -187.6
805125904140802688 -9.38 -1.05 -259.77
805125904217141376 -8.89 -4.27 -293.37
805125904293479936 -0.98 -8.68 -264.11002
805125904369818624 -9.94 -3.78 -181.72
805125904446157184 -5.32 -1.54 -198.17
805125904522495872 -4.55 -2.8700001 -201.67
805125904598834432 -7.21 -5.53 -219.87
805125904675173120 -7.14 -4.27 -284.55
805125904751511808 -7.28 -6.02 -305.83
805125904827850368 -6.58 -4.2 -231.14
805125904904189056 -6.3 -3.43 -215.18001
805125904980527616 -5.7400002 -3.08 -213.64
805125905056866304 -5.67 -4.62 -212.03
805125905133204864 -5.53 -4.34 -159.46
805125905209543552 -4.55 -2.45 -165.48
805125905285882112 -3.3600001 -0.77 -145.6
805125905362220800 -3.78 -3.3600001 -141.05
805125905438559360 -6.51 -6.79 -173.18001
805125905514898048 -7.77 -7.84 -197.33
805125905591236736 -5.32 -4.48 -171.71
805125905667575296 -3.99 -2.94 -121.87
805125905743913984 -2.17 -0.98 -54.81
805125905820252544 -0.98 -1.75 -2.45
805125905896591232 -0.84000003 -1.61 -0.63
805125905972929792 -0.84000003 -1.61 -0.63
805125906049268480 -0.84000003 -1.61 -0.7
805125906125607040 -0.84000003 -1.61 -0.63
805125906201945728 -0.91 -1.61 -0.7
805125906278284416 -0.98 -1.82 -1.75
805125906354622976 -2.66 -3.08 -60.06
805125906430961664 -4.83 -3.92 -130.48
805125906507300224 -4.13 -1.75 -133.21
805125906583638912 -5.67 -1.82 -153.93001
805125906659977472 -8.47 0.28 -177.66
805125906736316160 -5.95 -3.78 -205.45
805125906812654720 -4.69 -6.86 -201.88
805125906888993408 -7.0 -4.48 -237.51
805125906965331968 -8.26 -2.73 -249.69
805125907041670656 -9.17 -2.03 -276.99
805125907118009344 -6.79 -6.79 -281.26
805125907194347904 -7.56 -3.43 -238.0
805125907270686592 -6.51 -4.27 -212.66
805125907347025152 -9.52 -1.26 -230.44
805125907423363840 -5.6 -2.59 -156.24
805125907499702400 -4.13 -5.7400002 -186.48
805125907576040995 -6.09 -4.06 -203.98
